stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2882,33.0,RSI=33,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,40.4,觀察股,
2327,35.0,MA多頭 | RSI=47,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,40.0,觀察股,
4938,19.0,RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,40.0,觀察股,
2891,35.0,MA多頭 | RSI=48,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 15.84 低波動,38.8,普通,
2207,15.0,RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 15.84 低波動,37.2,普通,
3045,25.0,RSI=35,29.0,持續配息,60.0,[positive] 本公司將於115年8月14日召開電話會議說明115年第2季營,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.84 低波動,36.4,普通,
2881,33.0,RSI=37,15.0,營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,35.9,普通,
6415,35.0,MA多頭 | RSI=47,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,35.2,普通,
2353,12.0,RSI=23,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,33.1,普通,
2603,2.0,RSI=24,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,32.9,普通,
2376,25.0,RSI=38,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.84 低波動,32.8,普通,
2308,19.0,RSI=31,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,31.6,普通,
2408,25.0,RSI=46,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,31.6,普通,
2454,25.0,RSI=35,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,31.4,普通,
2317,0.0,RSI=21,30.0,持續配息 | 營收動能,70.0,[positive] 代子公司Foxconn EV Technology Inc. | [positive] 公告本公司參與投資人說明會,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 15.84 低波動,29.5,普通,
2337,15.0,RSI=34,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,28.2,普通,
2360,15.0,RSI=34,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,28.2,普通,
2474,15.0,RSI=41,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.84 低波動,27.2,普通,
2357,2.0,RSI=18,22.0,持續配息,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,27.2,普通,
2002,15.0,RSI=49,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,25.8,普通,
2412,8.0,RSI=18,15.0,,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.84 低波動,24.8,普通,
3008,0.0,RSI=28,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.84 低波動,18.4,普通,
