stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2317,49.0,MACD↑ | RSI=45 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,44.8,觀察股,
8046,45.0,MA多頭 | RSI=50 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,44.3,觀察股,
2412,27.0,RSI=42,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,43.4,觀察股,
2207,35.0,MA多頭 | MACD↑ | RSI=71,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,43.2,觀察股,
2330,33.0,RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 17.43 低波動,42.6,觀察股,
2882,33.0,RSI=43,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,42.6,觀察股,
1301,60.0,MA多頭 | MACD↑ | RSI=62,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,42.4,觀察股,
2379,41.0,RSI=42 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,42.1,觀察股,
4938,41.0,RSI=47 | KD黃金交叉 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,42.1,觀察股,
3711,33.0,RSI=44,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,41.9,觀察股,
3017,31.0,RSI=42 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 17.43 低波動,41.8,觀察股,
2345,31.0,RSI=39 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,41.8,觀察股,
2308,31.0,RSI=43 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,41.8,觀察股,
1590,37.0,RSI=52 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,41.6,觀察股,
5880,35.0,MA多頭 | MACD↑ | RSI=74,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,41.2,觀察股,
3036,38.0,RSI=35 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,41.0,觀察股,
1303,40.0,MA多頭 | RSI=58,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,40.5,觀察股,
3045,27.0,RSI=38,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,40.4,觀察股,
2354,23.0,RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,39.0,普通,
2886,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,0.0,,50.0,無重大訊息,74.0,外資買超 | 投信連買3日,50.0,,,🌐 VIX 17.43 低波動,38.0,普通,
2883,45.0,MA多頭 | RSI=57 | 突破布林中軌,7.0,,57.5,"[positive] 代子公司開發資本所屬之開發創投公告董事會決議投資
Sili",56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,37.7,普通,
2353,31.0,RSI=32 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,37.4,普通,
2408,33.0,RSI=43,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,37.4,普通,
2301,23.0,RSI=41,45.0,持續配息 | 營收動能,60.0,[positive] 光寶科技115年第二季法人說明會,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,36.9,普通,
2303,25.0,RSI=36,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,36.2,普通,
2360,27.0,RSI=44,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.43 低波動,36.0,普通,
2454,31.0,RSI=32 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,35.8,普通,
2337,23.0,RSI=30,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,33.9,普通,
2881,33.0,RSI=40,0.0,,50.0,無重大訊息,74.0,外資買超 | 投信連買4日,50.0,,,🌐 VIX 17.43 低波動,33.8,普通,
3008,33.0,RSI=42,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 17.43 低波動,33.6,普通,
3034,0.0,RSI=29,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,33.4,普通,
2382,0.0,RSI=30,30.0,營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 17.43 低波動,31.9,普通,
6415,13.0,RSI=29 | KD超賣黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,29.6,普通,
2891,0.0,RSI=24,22.0,持續配息,57.5,"[positive] 代台灣人壽公告核准投資
LS Power Fund VI ",62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,27.6,普通,
2885,25.0,RSI=37,15.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,27.2,普通,
2327,0.0,RSI=11,30.0,營收動能,67.5,"[positive] 本公司受邀參加由摩根士丹利證券舉辦之線上法說會，
說明11",32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.43 低波動,25.5,普通,
2474,2.0,RSI=29,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 17.43 低波動,22.7,普通,
