stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3017,60.0,MA多頭 | MACD↑ | RSI=55,45.0,持續配息 | 營收動能,75.6,[positive] 受邀參加Citi Semicon Tour法人說明會 | [positive] 受邀參加第三季凱基投資論壇 | [positive] 受邀參加永豐金證券 2026 Q3產業投資論壇 | [positive] 受邀參加BofA Securities 2026 Asia ,71.8,外資買超 | 投信買超 | 券資比0.03↓低 | 使用率4%↓,70.0,券資比0.03↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",63.5,強力候選,3310.0,📰 正面 〈財經週報-台股熱點〉訂單能見度高 散熱…
3034,60.0,MA多頭 | MACD↑ | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.07↓低 | 使用率2%↓,70.0,券資比0.07↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",62.8,強力候選,543.0,
2354,60.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,69.8,外資連買3日 | 投信賣超 | 券資比0.00↓低 | 融資+5.8% | 使用率8%↓,80.0,券資比0.00↓低 | 融資+5.8% | 使用率8%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",58.9,強力候選,66.3,
2353,60.0,MA多頭 | MACD↑ | RSI=55,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買3日 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",58.7,強力候選,32.15,
2357,60.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買4日 | 券資比0.03↓低 | 使用率1%↓,70.0,券資比0.03↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",58.7,強力候選,1010.0,
1303,60.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買5日 | 券資比0.05↓低 | 融資+7.4% | 使用率2%↓,80.0,券資比0.05↓低 | 融資+7.4% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",58.4,強力候選,237.5,📰 正面 南亞7月獲利炸裂！稅後狂增337倍、EP…
6505,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=66,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買3日 | 券資比0.02↓低 | 融資-14.6%↓ | 使用率0%↓,55.0,券資比0.02↓低 | 融資-14.6%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",57.7,觀察股,78.7,📰 正面 不只南亞！台塑四寶第2檔百元股是他龍頭法…
2382,50.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,75.6,[positive] 本公司受邀參加大和國泰證券所舉辦之投資論壇 | [positive] 本公司受邀參加兆豐證券所舉辦之投資論壇 | [positive] 本公司受邀參加UBS證券所舉辦之投資論壇 | [positive] 本公司受邀參加CITIC CLSA證券所舉辦之投資論壇,68.8,外資買超 | 投信連買4日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",56.4,強力候選,337.0,📰 正面 廣達財報／第2季獲利創新高 上半年賺超過…
2886,74.0,MA多頭 | MACD↑ | RSI=70,29.0,持續配息,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 融資-16.5%↓ | 使用率0%↓,55.0,券資比0.01↓低 | 融資-16.5%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",56.4,強力候選,49.0,📰 正面 兆豐金(2886)上半年獲利年增17.1…
2376,54.0,MACD↑ | RSI=34,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.03↓低 | 使用率4%↓,70.0,券資比0.03↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,329口 🔴 偏空｜VIX 16.36 低波動｜Fed 3.77%短率升",55.2,強力候選,361.5,📰 正面 技嘉第二季淨利創新高 H2成長力道更勝H…
