stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2301,60.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,69.2,[positive] 受邀參加元大 2026 第三季投資論壇 | [positive] 受邀參加 UBS Taiwan Summit 2026 | [positive] 受邀參加 Macquarie NEXT INNOVATION,75.8,外資買超 | 投信買超 | 券資比0.02↓低 | 融資+10.4% | 使用率2%↓,80.0,券資比0.02↓低 | 融資+10.4% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",63.9,強力候選,269.5,📰 正面 〈焦點股〉光寶科電源及光通訊雙引擎發威 …
2330,60.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買5日 | 投信連買5日 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",61.7,強力候選,2435.0,
4938,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=61,30.0,持續配息 | 營收動能,68.0,[positive] 本公司董事會決議發行無擔保普通公司債 | [positive] 本公司董事會決議發行海外第二次無擔保可轉換公司債 | [positive] 公告本公司董事會決議辦理限制員工權利新股收買註銷減資案,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",60.5,強力候選,94.8,📰 正面 【09:18 即時新聞】和碩(4938)…
2354,64.0,MA多頭 | MACD↑ | RSI=67,45.0,持續配息 | 營收動能,50.0,無重大訊息,69.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 融資+12.3% | 使用率8%↓,80.0,券資比0.01↓低 | 融資+12.3% | 使用率8%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",60.1,強力候選,62.8,📰 正面 【2026/07月營收公告】鴻準(235…
2603,64.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",59.8,強力候選,215.5,📰 正面 【2026/07月營收公告】長榮(260…
2360,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=59,37.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買3日 | 券資比0.01↓低 | 融資+9.0% | 使用率2%↓,80.0,券資比0.01↓低 | 融資+9.0% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",59.6,強力候選,2300.0,📰 正面 【11:31 即時新聞】致茂(2360)…
3034,60.0,MA多頭 | MACD↑ | RSI=61,45.0,持續配息 | 營收動能,50.0,無重大訊息,69.8,外資連買5日 | 投信賣超 | 券資比0.08↓低 | 融資+6.6% | 使用率2%↓,80.0,券資比0.08↓低 | 融資+6.6% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",58.9,強力候選,538.0,📰 正面 【2026/07月營收公告】聯詠(303…
2882,60.0,MA多頭 | MACD↑ | RSI=55,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.05↓低 | 使用率0%↓,70.0,券資比0.05↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",58.0,強力候選,99.5,📰 正面 盈餘：國泰金(2882)自結1-7月合併…
6669,60.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",57.5,強力候選,6070.0,📰 正面 6669 緯穎- 緯穎AI伺服器訂單強勁…
2376,60.0,MA多頭 | MACD↑ | 突破20日高 | RSI=64,37.0,持續配息 | 營收動能,50.0,無重大訊息,69.8,外資連買5日 | 投信賣超 | 券資比0.02↓低 | 融資+19.5% | 使用率4%↓,80.0,券資比0.02↓低 | 融資+19.5% | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-86,249口 🔴 偏空｜VIX 14.67 低波動｜Fed 3.71%短率降",57.3,強力候選,393.5,📰 正面 【2026/07月營收公告】技嘉(237…
