stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
2308,55.0,MA多頭 | MACD↑ | RSI=60,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2330,55.0,MA多頭 | MACD↑ | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2609,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2376,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=72,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
3017,55.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2002,45.0,MA多頭 | MACD↑ | RSI=58,37.0,持續配息 | 營收動能,50.0,無重大訊息,42.8,觀察股
2207,35.0,MACD↑ | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
1326,50.0,MA多頭 | MACD↑ | 突破20日高 | RSI=72,30.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
5880,35.0,MACD↑ | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
3034,43.0,MA多頭 | RSI=54,37.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2883,55.0,MA多頭 | MACD↑ | RSI=64,22.0,營收動能,50.0,無重大訊息,40.8,觀察股
2105,55.0,MA多頭 | MACD↑ | RSI=61,22.0,持續配息,50.0,無重大訊息,40.8,觀察股
2891,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=93,37.0,持續配息 | 營收動能,50.0,無重大訊息,40.8,觀察股
2303,30.0,MA多頭 | MACD↑ | RSI=79,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
6669,43.0,MA多頭 | RSI=45,30.0,持續配息 | 營收動能,50.0,無重大訊息,39.2,普通
2886,50.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,22.0,營收動能,50.0,無重大訊息,38.8,普通
2357,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=76,30.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2454,55.0,MA多頭 | MACD↑ | RSI=65,15.0,持續配息,50.0,無重大訊息,38.0,普通
2327,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=90,30.0,營收動能,50.0,無重大訊息,38.0,普通
4938,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=74,30.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2884,23.0,RSI=45,45.0,持續配息 | 營收動能,50.0,無重大訊息,37.2,普通
6505,35.0,MACD↑ | RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2354,43.0,MA多頭 | RSI=51,22.0,持續配息,50.0,無重大訊息,36.0,普通
2882,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=86,22.0,營收動能,50.0,無重大訊息,34.8,普通
3008,30.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
3045,33.0,RSI=61,22.0,持續配息,50.0,無重大訊息,32.0,普通
2881,30.0,MA多頭 | MACD↑ | RSI=86,22.0,營收動能,50.0,無重大訊息,30.8,普通
2885,30.0,MA多頭 | MACD↑ | RSI=73,22.0,營收動能,50.0,無重大訊息,30.8,普通
2892,0.0,RSI=27,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
1590,0.0,RSI=23,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
