stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
2345,35.0,MA多頭 | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
5880,35.0,MACD↑ | RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2882,55.0,MA多頭 | MACD↑ | RSI=64,22.0,營收動能,50.0,無重大訊息,40.8,觀察股
2330,43.0,MA多頭 | RSI=51,30.0,持續配息 | 營收動能,57.5,[positive] 本公司代子公司 TSMC Global Ltd. 公告取得固,40.7,觀察股
2303,30.0,MA多頭 | MACD↑ | RSI=82,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2353,30.0,MA多頭 | MACD↑ | RSI=71,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
6415,30.0,MA多頭 | MACD↑ | RSI=72,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2337,33.0,RSI=54,38.0,營收動能,57.5,[positive] 解除董事競業禁止,39.9,普通
3034,35.0,MA多頭 | RSI=40,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.8,普通
2454,55.0,MA多頭 | MACD↑ | RSI=63,15.0,持續配息,50.0,無重大訊息,38.0,普通
1590,25.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
6669,35.0,MA多頭 | RSI=46,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2354,35.0,MA多頭 | RSI=38,22.0,持續配息,60.0,[positive] 本公司受邀參加Morgan Stanley Asia AI ,34.8,普通
1326,23.0,RSI=41,30.0,持續配息 | 營收動能,57.5,[positive] 公告本公司處分臺灣證券交易所股份有限公司股份,32.7,普通
2382,33.0,RSI=33,23.0,營收動能,50.0,無重大訊息,32.4,普通
2105,33.0,RSI=48,22.0,持續配息,50.0,無重大訊息,32.0,普通
2886,33.0,RSI=46,22.0,營收動能,50.0,無重大訊息,32.0,普通
2883,33.0,RSI=42,22.0,營收動能,50.0,無重大訊息,32.0,普通
2881,30.0,MA多頭 | MACD↑ | RSI=75,22.0,營收動能,50.0,無重大訊息,30.8,普通
2474,35.0,MACD↑ | RSI=40,15.0,持續配息,50.0,無重大訊息,30.0,普通
2892,0.0,RSI=16,45.0,持續配息 | 營收動能,57.5,"[positive] 代子公司第一金人壽公告擬投資中國信託商業銀行
無到期日非累",29.5,普通
2207,0.0,RSI=26,45.0,持續配息 | 營收動能,57.5,[positive] 公告本公司股東會決議解除董事競業禁止之限制案,29.5,普通
2412,25.0,RSI=50,22.0,持續配息,50.0,無重大訊息,28.8,普通
3045,25.0,RSI=53,22.0,持續配息,50.0,無重大訊息,28.8,普通
2884,0.0,RSI=23,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
1301,0.0,RSI=27,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
6505,0.0,RSI=28,30.0,持續配息 | 營收動能,50.0,無重大訊息,22.0,普通
