stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
1590,64.0,MA多頭 | MACD↑ | RSI=49,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資+13.0% | 使用率0%↓,80.0,券資比0.00↓低 | 融資+13.0% | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",53.7,觀察股,
1301,60.0,MA多頭 | MACD↑ | RSI=51,15.0,持續配息,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",53.6,觀察股,
2609,54.0,MACD↑ | RSI=47 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率4%↓,70.0,券資比0.01↓低 | 使用率4%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",52.6,觀察股,
2301,54.0,MACD↑ | RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",52.6,觀察股,
2395,64.0,MA多頭 | MACD↑ | RSI=64,30.0,營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 融資+14.6% | 使用率1%↓,80.0,券資比0.01↓低 | 融資+14.6% | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",52.3,觀察股,
2360,64.0,MA多頭 | MACD↑ | RSI=42,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 融資+14.2% | 使用率1%↓,80.0,券資比0.01↓低 | 融資+14.2% | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",52.3,觀察股,
2881,62.0,MA多頭 | RSI=63,0.0,,50.0,無重大訊息,74.8,外資連買4日 | 投信買超 | 券資比0.03↓低 | 融資-19.4%↓ | 使用率0%↓,55.0,券資比0.03↓低 | 融資-19.4%↓ | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",52.3,觀察股,
2884,35.0,MA多頭 | MACD↑ | RSI=71,37.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.02↓低 | 融資+10.5% | 使用率0%↓,80.0,券資比0.02↓低 | 融資+10.5% | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",51.9,觀察股,
2883,52.0,MA多頭 | RSI=66,7.0,,50.0,無重大訊息,74.8,外資連買4日 | 投信買超 | 券資比0.01↓低 | 融資-22.1%↓ | 使用率0%↓,55.0,券資比0.01↓低 | 融資-22.1%↓ | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",50.7,觀察股,
3034,42.0,RSI=41 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 融資-18.0%↓ | 使用率2%↓,55.0,券資比0.01↓低 | 融資-18.0%↓ | 使用率2%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",50.0,觀察股,
2882,42.0,RSI=61 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.04↓低 | 融資-18.6%↓ | 使用率0%↓,55.0,券資比0.04↓低 | 融資-18.6%↓ | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",48.4,觀察股,
2357,35.0,MA多頭 | MACD↑ | RSI=75,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",48.4,觀察股,
2454,27.0,RSI=37,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率2%↓,70.0,券資比0.00↓低 | 使用率2%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",48.1,觀察股,
3017,44.0,MACD↑ | RSI=36,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率5%↓,70.0,券資比0.01↓低 | 使用率5%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",47.9,觀察股,
2376,60.0,MA多頭 | MACD↑ | RSI=60,30.0,持續配息 | 營收動能,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.07↓低 | 融資-15.7%↓ | 使用率4%↓,55.0,券資比0.07↓低 | 融資-15.7%↓ | 使用率4%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",47.6,觀察股,
3045,39.0,MACD↑ | RSI=41,37.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.12 | 使用率0%↓,55.0,券資比0.12 | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",47.5,觀察股,
2308,39.0,MACD↑ | RSI=31,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",46.4,觀察股,
3036,39.0,MACD↑ | RSI=36,30.0,持續配息 | 營收動能,57.5,[positive] 本公司董事會通過發行民國115年度第二次員工認股權憑證,56.8,外資買超 | 投信賣超 | 券資比0.04↓低 | 使用率5%↓,70.0,券資比0.04↓低 | 使用率5%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",46.2,觀察股,
8046,35.0,MA多頭 | RSI=47,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.04↓低 | 使用率7%↓,70.0,券資比0.04↓低 | 使用率7%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.6,普通,
2885,33.0,RSI=38 | KD黃金交叉,15.0,營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.4,普通,
6505,35.0,MA多頭 | MACD↑ | RSI=75,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.8,外資買超 | 投信賣超 | 券資比0.18 | 使用率1%↓,55.0,券資比0.18 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.2,普通,
2330,25.0,RSI=42,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.2,普通,
3711,25.0,RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.2,普通,
5880,15.0,MA多頭 | RSI=81,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率0%↓,70.0,券資比0.01↓低 | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",43.1,普通,
2379,37.0,RSI=43,30.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",42.8,普通,
1303,35.0,MA多頭 | RSI=45,30.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.02↓低 | 使用率2%↓,70.0,券資比0.02↓低 | 使用率2%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",42.2,普通,
2891,12.0,RSI=28,22.0,持續配息,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",40.6,普通,
2382,0.0,RSI=29,37.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買5日 | 券資比0.00↓低 | 融資+12.6% | 使用率1%↓,80.0,券資比0.00↓低 | 融資+12.6% | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",40.4,普通,
2408,25.0,RSI=49,30.0,營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率12%↓,70.0,券資比0.01↓低 | 使用率12%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",40.2,普通,
2892,40.0,MA多頭 | RSI=69,22.0,持續配息,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資-52.2%↓ | 使用率0%↓,55.0,券資比0.00↓低 | 融資-52.2%↓ | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",40.0,普通,
2337,27.0,RSI=40,30.0,營收動能,50.0,無重大訊息,50.8,外資買超 | 投信賣超 | 券資比0.04↓低 | 融資-11.1%↓ | 使用率18%↓,55.0,券資比0.04↓低 | 融資-11.1%↓ | 使用率18%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",39.4,普通,
2105,15.0,RSI=41,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",39.3,普通,
2886,35.0,MA多頭 | MACD↑ | RSI=74 | KD黃金交叉,0.0,,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.09↓低 | 融資+8.4% | 使用率0%↓,80.0,券資比0.09↓低 | 融資+8.4% | 使用率0%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",37.6,普通,
3008,25.0,RSI=43,15.0,持續配息,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率6%↓,70.0,券資比0.01↓低 | 使用率6%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",36.2,普通,
2345,2.0,RSI=29,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",35.3,普通,
2303,15.0,RSI=30,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",35.0,普通,
6415,2.0,RSI=27,37.0,持續配息 | 營收動能,50.0,無重大訊息,49.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 融資-12.1%↓ | 使用率5%↓,55.0,券資比0.02↓低 | 融資-12.1%↓ | 使用率5%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",32.6,普通,
2353,2.0,RSI=30,22.0,持續配息,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",32.4,普通,
2327,2.0,RSI=17,30.0,營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.01↓低 | 使用率8%↓,70.0,券資比0.01↓低 | 使用率8%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",28.1,普通,
2474,2.0,RSI=25,15.0,持續配息,50.0,無重大訊息,46.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資-12.8%↓ | 使用率7%↓,55.0,券資比0.00↓低 | 融資-12.8%↓ | 使用率7%↓,,"🌐 外資期貨-76,260口 🔴 偏空 | VIX 18.75 低波動 | Fed 3.8% 短率升",27.2,普通,
