stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2884,62.0,MA多頭 | RSI=56,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,55.7,強力候選,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
1326,60.0,MA多頭 | MACD↑ | RSI=65,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,53.8,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2207,64.0,MA多頭 | MACD↑ | RSI=53,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,53.4,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2615,54.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,51.1,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
6505,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=89,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買3日,50.0,,,🌐 VIX 18.44 低波動,50.3,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
8046,60.0,MA多頭 | MACD↑ | RSI=51,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.44 低波動,49.6,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2892,52.0,MA多頭 | RSI=62,22.0,持續配息,57.5,[positive] 代子公司第一創投公告一年內累積處分同一有價證券達三億元,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,48.8,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
1303,60.0,MA多頭 | MACD↑ | RSI=65,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.44 低波動,47.5,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2395,60.0,MA多頭 | MACD↑ | RSI=66,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,46.9,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
1301,64.0,MA多頭 | MACD↑ | RSI=66,15.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,45.6,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2357,39.0,MACD↑ | RSI=50,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,44.6,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
5880,35.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,44.2,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
6669,25.0,MA多頭 | RSI=58,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,44.0,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2105,35.0,MA多頭 | MACD↑ | RSI=86,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,43.2,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2603,25.0,MA多頭 | MACD↑ | RSI=71,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,42.2,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2412,27.0,RSI=34,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,42.2,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2886,56.0,MA多頭 | RSI=64 | KD黃金交叉,0.0,,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,41.3,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
2882,12.0,RSI=26,37.0,持續配息 | 營收動能,86.0,"[positive] 公告本公司投資長異動 | [positive] 代子公司國泰人壽保險股份有限公司公告許可經理人
從事競業行 | [positive] 代子公司國泰世華商業銀行公告董事會(代行股東會職權)
通過 | [positive] 代子公司國泰世華商業銀行公告解除經理人競業禁止 | [positive] 代子公司國泰產險公告董事會（代行股東會職權）
解除董事競業 | [positive] 代子公司國泰人壽公告董事會(代行股東會職權)
通過解除董事",62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,40.6,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
3045,27.0,RSI=31,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,40.4,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
3711,25.0,RSI=48,45.0,持續配息 | 營收動能,57.5,"[positive] 代子公司環旭電子(股)公司公告投資上海上策興融芯私募投資
",47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,40.3,觀察股,📰 正面 新應材3度加碼投資台灣　砸逾45億元建龍…
1590,15.0,RSI=41,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買4日,50.0,,,🌐 VIX 18.44 低波動,39.8,普通,
2883,44.0,MA多頭 | RSI=51,7.0,,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,37.4,普通,
4938,19.0,RSI=54,30.0,持續配息 | 營收動能,60.0,[positive] 本公司受邀參加國票綜合證券舉辦之法人座談會,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,37.0,普通,
3034,15.0,RSI=34,38.0,營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,36.6,普通,
2345,15.0,RSI=39,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.44 低波動,36.2,普通,
2303,25.0,RSI=38,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,36.2,普通,
2308,15.0,RSI=45,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.44 低波動,36.2,普通,
2354,15.0,RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.44 低波動,36.2,普通,
2360,27.0,RSI=42,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.44 低波動,36.0,普通,
2002,27.0,RSI=42,22.0,持續配息,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,35.9,普通,
2330,15.0,RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,35.6,普通,
3017,23.0,RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.44 低波動,35.4,普通,
2881,37.0,RSI=37,0.0,,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,34.6,普通,
2408,25.0,RSI=41,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.44 低波動,34.6,普通,
