stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2207,64.0,MA多頭 | MACD↑ | RSI=60,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,56.4,強力候選,
2615,64.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,54.6,觀察股,
6669,60.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,52.0,觀察股,
2395,60.0,MA多頭 | MACD↑ | RSI=63,30.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,51.7,觀察股,
8046,64.0,MA多頭 | MACD↑ | RSI=62,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,51.0,觀察股,
2603,50.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,50.9,觀察股,
3711,56.0,MA多頭 | RSI=56 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,50.6,觀察股,
2884,47.0,RSI=45 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,50.4,觀察股,
2301,51.0,RSI=52 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,50.0,觀察股,
2330,56.0,MA多頭 | RSI=58 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,50.0,觀察股,
5880,60.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,49.9,觀察股,
6505,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=83,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,49.7,觀察股,
2892,56.0,MA多頭 | RSI=59 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,49.1,觀察股,
2357,49.0,MACD↑ | RSI=42,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,48.2,觀察股,
1326,64.0,MA多頭 | MACD↑ | RSI=61,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,47.4,觀察股,
2354,35.0,MACD↑ | RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,47.4,觀察股,
1301,64.0,MA多頭 | MACD↑ | RSI=61,15.0,持續配息,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,46.8,觀察股,
1590,27.0,RSI=46,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買3日,50.0,,,🌐 VIX 15.83 低波動,44.0,觀察股,
2105,35.0,MA多頭 | MACD↑ | RSI=83,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,43.2,觀察股,
2408,49.0,MA多頭 | RSI=43,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,43.0,觀察股,
4938,37.0,RSI=42 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,41.8,觀察股,
2308,31.0,RSI=45 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,41.8,觀察股,
2376,52.0,MA多頭 | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,41.1,觀察股,
2303,37.0,RSI=39,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,40.4,觀察股,
2883,52.0,MA多頭 | RSI=50,7.0,,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,40.2,觀察股,
2609,31.0,RSI=46 | KD黃金交叉,38.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,39.2,普通,
1303,35.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,38.8,普通,
2360,31.0,RSI=42 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,38.6,普通,
2382,35.0,MA多頭 | RSI=40,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,38.2,普通,
2317,27.0,RSI=33,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,37.2,普通,
3034,0.0,RSI=26,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,36.4,普通,
2002,27.0,RSI=44,22.0,持續配息,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,35.9,普通,
2886,40.0,MA多頭 | RSI=49,0.0,,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,35.7,普通,
2345,15.0,RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,35.6,普通,
3017,23.0,RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,35.4,普通,
2353,27.0,RSI=33,22.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,34.8,普通,
3008,37.0,RSI=31,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,34.4,普通,
2882,12.0,RSI=24,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,34.0,普通,
2412,2.0,RSI=23,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.83 低波動,33.5,普通,
2337,19.0,RSI=31,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.83 低波動,33.2,普通,
3045,6.0,RSI=27 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,33.1,普通,
2454,23.0,RSI=32,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,33.0,普通,
3036,15.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.83 低波動,33.0,普通,
