stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2354,74.0,MA多頭 | MACD↑ | RSI=51,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,61.1,強力候選,
2609,69.0,MA多頭 | MACD↑ | RSI=53 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,59.4,強力候選,
2892,74.0,MA多頭 | MACD↑ | 突破20日高 | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買4日 | 投信連買5日,50.0,,,🌐 VIX 18.88 低波動,58.4,強力候選,
2395,70.0,MA多頭 | MACD↑ | 突破20日高 | RSI=64,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,57.3,強力候選,
6505,68.0,MA多頭 | MACD↑ | RSI=66 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,55.7,強力候選,
5880,52.0,MA多頭 | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,54.6,觀察股,
2207,63.0,MACD↑ | RSI=62 | KD黃金交叉 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,54.0,觀察股,
2885,64.0,MA多頭 | MACD↑ | RSI=69,30.0,營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 18.88 低波動,53.7,觀察股,
6669,64.0,MA多頭 | MACD↑ | RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.88 低波動,53.4,觀察股,
2884,47.0,RSI=44 | 突破布林中軌,37.0,持續配息 | 營收動能,57.5,[positive] 公告本公司暨子公司115年6月自結盈餘,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 18.88 低波動,51.6,觀察股,
