stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2330,74.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",67.0,強力候選,2480.0,📰 正面 投資3萬變6萬？台積電股價潛力驚人 外媒…
3034,64.0,MA多頭 | MACD↑ | RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買4日 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",64.0,強力候選,548.0,📰 正面 聯詠(3034)獲瑞銀估明年賺35元，毛…
2603,52.0,MA多頭 | RSI=54,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買4日 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",60.4,強力候選,242.0,
2886,60.0,MA多頭 | MACD↑ | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,78.8,外資連買3日 | 投信買超 | 券資比0.01↓低 | 融資暴增+42.4%⚠️ | 使用率0%↓,65.0,券資比0.01↓低 | 融資暴增+42.4%⚠️ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",59.1,強力候選,51.1,📰 正面 2886 兆豐金- 高雄銀大股東持57%…
3711,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=62,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.02↓低 | 使用率1%↓,70.0,券資比0.02↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",58.7,強力候選,663.0,📰 正面 3711 日月光投控- 靜待創新高佳音！…
2379,74.0,MA多頭 | MACD↑ | RSI=49,30.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",58.7,強力候選,740.0,
2303,60.0,MA多頭 | MACD↑ | RSI=69,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.04↓低 | 使用率6%↓,70.0,券資比0.04↓低 | 使用率6%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",58.6,強力候選,157.0,📰 正面 2303 聯電 - 金包銀之聯電：晶圓代…
2353,64.0,MA多頭 | MACD↑ | RSI=52,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.03↓低 | 使用率5%↓,70.0,券資比0.03↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",58.2,強力候選,32.15,
2376,74.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.04↓低 | 使用率4%↓,70.0,券資比0.04↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",56.9,強力候選,368.0,📰 正面 技嘉AI伺服器動能強勁，今、明年獲利看增…
2308,54.0,MACD↑ | RSI=51 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.01↓低 | 融資+5.2% | 使用率2%↓,80.0,券資比0.01↓低 | 融資+5.2% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",56.2,強力候選,1875.0,📰 ⚠️負面 台達電目標價遭下修100元！AI電源第4…
2891,60.0,MA多頭 | MACD↑ | RSI=65,22.0,持續配息,50.0,無重大訊息,74.8,外資連買5日 | 投信買超 | 券資比0.03↓低 | 融資-23.6%↓ | 使用率0%↓,55.0,券資比0.03↓低 | 融資-23.6%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",56.1,強力候選,70.4,
2360,60.0,MA多頭 | MACD↑ | RSI=68 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,60.8,外資買超 | 投信賣超 | 券資比0.02↓低 | 融資+10.5% | 使用率1%↓,80.0,券資比0.02↓低 | 融資+10.5% | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",55.8,觀察股,2375.0,📰 正面 【11:41 即時新聞】致茂(2360)…
2609,64.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.07↓低 | 使用率4%↓,70.0,券資比0.07↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",55.6,強力候選,61.1,
3036,64.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買3日 | 券資比0.01↓低 | 融資+12.4% | 使用率5%↓,80.0,券資比0.01↓低 | 融資+12.4% | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",55.3,強力候選,206.5,📰 正面 文曄（3036）做什麼？Q2獲利創新高後…
2885,60.0,MA多頭 | MACD↑ | RSI=66 | KD黃金交叉,22.0,營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",52.9,觀察股,70.4,📰 正面 13家金控獲利大洗牌！「5檔超車王」8個…
2382,64.0,MA多頭 | MACD↑ | RSI=52,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",52.3,觀察股,344.5,📰 正面 【優分析即時新聞】廣達(2382)8月營…
6505,60.0,MA多頭 | MACD↑ | RSI=69 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,49.0,外資賣超 | 投信買超 | 券資比0.07↓低 | 融資-35.2%↓ | 使用率0%↓,55.0,券資比0.07↓低 | 融資-35.2%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-74,081口 🔴 偏空｜VIX 14.91 低波動｜Fed 3.98%短率升",51.6,觀察股,88.5,
