stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,64.0,MA多頭 | MACD↑ | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買4日 | 投信買超 | 券資比0.09↓低 | 使用率2%↓,70.0,券資比0.09↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",64.0,強力候選,555.0,
2357,60.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,84.8,外資連買3日 | 投信買超 | 券資比0.02↓低 | 融資+7.7% | 使用率1%↓,80.0,券資比0.02↓低 | 融資+7.7% | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",61.2,強力候選,925.0,
2301,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 融資+13.9% | 使用率3%↓,80.0,券資比0.02↓低 | 融資+13.9% | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",61.2,強力候選,296.0,📰 正面 台股還在力守4萬5...光寶科憑什麼漲停…
2105,54.0,MA多頭 | MACD↑ | RSI=59,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",61.0,強力候選,31.35,📰 正面 【12:04 即時新聞】正新(2105)…
2303,64.0,MA多頭 | MACD↑ | RSI=54,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.02↓低 | 使用率5%↓,70.0,券資比0.02↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",58.7,強力候選,125.0,
2609,35.0,MA多頭 | MACD↑ | RSI=90,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.09↓低 | 使用率4%↓,70.0,券資比0.09↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",55.3,強力候選,63.6,
2615,35.0,MA多頭 | MACD↑ | RSI=97,45.0,持續配息 | 營收動能,50.0,無重大訊息,78.8,外資連買4日 | 投信買超 | 券資比0.15 | 融資+7.0% | 使用率2%↓,65.0,券資比0.15 | 融資+7.0% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",54.6,觀察股,126.5,
6415,50.0,MA多頭 | MACD↑ | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.02↓低 | 使用率5%↓,70.0,券資比0.02↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",54.5,觀察股,451.5,📰 正面 【10:03 即時新聞】矽力*-KY(6…
2382,50.0,MA多頭 | MACD↑ | RSI=68,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率2%↓,70.0,券資比0.00↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",53.6,觀察股,328.5,📰 正面 廣達（2382）獲利亮眼！網讚「股價委屈…
2353,50.0,MA多頭 | MACD↑ | RSI=57,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",53.6,觀察股,31.05,
2408,60.0,MA多頭 | MACD↑ | RSI=63,30.0,營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買5日 | 券資比0.04↓低 | 融資-18.7%↓ | 使用率9%↓,55.0,券資比0.04↓低 | 融資-18.7%↓ | 使用率9%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,380口 🔴 偏空｜VIX 15.74 低波動｜Fed 3.7%短率降",53.5,觀察股,510.0,📰 正面 記憶體商機又來了！南亞科有望迎新一波訂單…
