stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
3045,40.0,MA多頭 | RSI=64,29.0,持續配息,50.0,無重大訊息,74.0,外資買超 | 投信連買4日,50.0,,,🌐 VIX 18.29 低波動,45.0,觀察股,
2337,55.0,MA多頭 | MACD↑ | RSI=57,38.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,44.6,觀察股,
2303,35.0,MA多頭 | MACD↑ | RSI=73,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,44.4,觀察股,
2330,45.0,MA多頭 | RSI=57 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,44.3,觀察股,
1303,35.0,MA多頭 | MACD↑ | RSI=83,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,43.2,觀察股,
2885,40.0,MA多頭 | RSI=61,30.0,營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,42.9,觀察股,
1326,60.0,MA多頭 | MACD↑ | RSI=61,23.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,41.8,觀察股,
2891,40.0,MA多頭 | RSI=65,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,41.7,觀察股,
2884,40.0,MA多頭 | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,40.5,觀察股,
2883,40.0,MA多頭 | RSI=65,15.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.29 低波動,40.2,觀察股,
2002,55.0,MA多頭 | MACD↑ | RSI=57 | 突破布林中軌,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,39.8,普通,
2317,25.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,39.8,普通,
2301,33.0,RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,38.9,普通,
2609,33.0,RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,38.9,普通,
2892,35.0,MA多頭 | MACD↑ | RSI=84,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,38.8,普通,
6669,38.0,RSI=32 | KD超賣黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,38.3,普通,
2395,33.0,RSI=50,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,38.0,普通,
2360,23.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,36.9,普通,
2353,25.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,36.4,普通,
2412,35.0,MA多頭 | RSI=62,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,36.4,普通,
2345,25.0,RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,36.2,普通,
2382,33.0,RSI=43,23.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,36.0,普通,
2376,33.0,RSI=39,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,35.6,普通,
3008,35.0,MA多頭 | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,35.2,普通,
2105,23.0,RSI=33,22.0,持續配息,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,34.6,普通,
2886,35.0,MA多頭 | MACD↑ | RSI=77,15.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,34.2,普通,
2882,35.0,MA多頭 | RSI=57,15.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.29 低波動,34.2,普通,
3017,15.0,RSI=34,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 18.29 低波動,33.8,普通,
2308,23.0,RSI=33,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,33.0,普通,
2881,40.0,MA多頭 | RSI=63,15.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,32.4,普通,
2603,0.0,RSI=16,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,32.2,普通,
2615,13.0,RSI=29 | KD超賣黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,32.0,普通,
2327,15.0,MA多頭 | RSI=72,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 18.29 低波動,31.8,普通,
2454,25.0,RSI=47,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,31.4,普通,
2354,15.0,RSI=44,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.29 低波動,31.2,普通,
2474,23.0,RSI=32,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 18.29 低波動,29.4,普通,
3036,0.0,RSI=13,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,27.7,普通,
2357,0.0,RSI=14,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 18.29 低波動,20.5,普通,
