stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2408,64.0,MA多頭 | MACD↑ | RSI=60,30.0,營收動能,50.0,無重大訊息,84.8,外資連買5日 | 投信買超 | 券資比0.03↓低 | 融資+14.6% | 使用率12%↓,80.0,券資比0.03↓低 | 融資+14.6% | 使用率12%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",62.4,觀察股,457.0,📰 正面 南亞科Q2獲利亮眼股價委屈⋯仍有上漲空間…
2317,60.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,55.0,[positive] 說明媒體報導,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",61.9,觀察股,260.0,📰 正面 Q2營收年減26%！「鴻海小金雞」上半年…
1590,60.0,MA多頭 | MACD↑ | RSI=69,45.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資連買4日 | 投信連買3日 | 券資比0.00↓低 | 融資暴增+84.3%⚠️ | 使用率0%↓,65.0,券資比0.00↓低 | 融資暴增+84.3%⚠️ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",61.0,觀察股,1545.0,📰 正面 【2026/07月營收公告】亞德客-KY…
2891,64.0,MA多頭 | MACD↑ | RSI=68,22.0,持續配息,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率0%↓,70.0,券資比0.01↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",59.4,觀察股,65.6,📰 正面 中信金（2891）狂飆70.5元歷史天價…
2376,74.0,MA多頭 | MACD↑ | RSI=56,30.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 使用率4%↓,70.0,券資比0.01↓低 | 使用率4%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",58.7,觀察股,344.0,📰 正面 技嘉小金雞技宸7/27登興櫃 訂單能見度…
3017,60.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.03↓低 | 使用率4%↓,70.0,券資比0.03↓低 | 使用率4%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",58.6,觀察股,2785.0,📰 正面 奇鋐連日強彈蓄勢創高 法人調升獲利預估及…
2301,64.0,MA多頭 | MACD↑ | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買4日 | 券資比0.05↓低 | 融資-16.4%↓ | 使用率2%↓,55.0,券資比0.05↓低 | 融資-16.4%↓ | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",57.7,觀察股,247.0,📰 正面 光寶科連拉3根漲停該賣嗎？達人揭獲利了結…
2454,54.0,MA多頭 | MACD↑ | RSI=62,37.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.00↓低 | 融資+5.6% | 使用率2%↓,80.0,券資比0.00↓低 | 融資+5.6% | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",57.6,觀察股,3900.0,📰 正面 北美大廠訂單補爆 聯發科小金雞發威！法人…
2882,64.0,MA多頭 | MACD↑ | RSI=61,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.05↓低 | 融資-10.2%↓ | 使用率0%↓,55.0,券資比0.05↓低 | 融資-10.2%↓ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",57.1,觀察股,99.4,📰 正面 金融股可以買嗎？國泰金、富邦金、凱基金……
4938,64.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",56.8,觀察股,87.1,📰 正面 【即時新聞】和碩(4938)雙引擎發威獲…
2884,60.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.05↓低 | 融資-11.4%↓ | 使用率0%↓,55.0,券資比0.05↓低 | 融資-11.4%↓ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",55.9,觀察股,38.15,📰 ⚠️負面 三商壽併入玉山金 8月20日停止買賣、9…
2603,64.0,MA多頭 | MACD↑ | RSI=66,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率3%↓,70.0,券資比0.01↓低 | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",55.6,觀察股,207.5,📰 正面 運價下滑...長榮海運首季獲利年減近七成…
6669,60.0,MA多頭 | MACD↑ | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 融資+8.3% | 使用率3%↓,80.0,券資比0.02↓低 | 融資+8.3% | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",55.2,觀察股,6100.0,📰 正面 東鋼、緯穎 訂單滿手 - 中時新聞網…
2330,64.0,MA多頭 | MACD↑ | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",55.0,觀察股,2370.0,📰 正面 台積電技術大突破！　次世代商機1台廠獨攬…
2002,60.0,MA多頭 | MACD↑ | RSI=69 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",55.0,觀察股,19.05,
2207,60.0,MA多頭 | MACD↑ | RSI=60,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買3日 | 券資比0.00↓低 | 融資-19.2%↓ | 使用率0%↓,55.0,券資比0.00↓低 | 融資-19.2%↓ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",54.9,觀察股,516.0,📰 正面 營收速報》併購效應 和泰車營收創新高 -…
2615,60.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-87,911口 🔴 偏空｜VIX 15.24 低波動｜Fed 3.73%短率升",54.4,觀察股,84.9,📰 正面 萬海首季獲利年減12% 每股盈餘2.73…
