stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
5880,60.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,68.0,"[positive] 代子公司合作金庫商業銀行公告董事會通過參與
「企業投資美國 | [positive] 代子公司合作金庫創業投資股份有限公司公告法人董事
代表人異 | [positive] 代子公司合作金庫創業投資股份有限公司公告
總經理異動",80.0,外資連買5日 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,60.7,強力候選,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
3017,51.0,RSI=49 | KD黃金交叉 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買4日,50.0,,,🌐 VIX 17.58 低波動,51.2,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
6505,64.0,MA多頭 | MACD↑ | RSI=58,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,50.1,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2609,51.0,RSI=52 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,50.0,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
3034,60.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 17.58 低波動,49.6,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
1326,60.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,48.7,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2395,51.0,RSI=51 | KD黃金交叉 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,48.6,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2379,60.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,47.5,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2408,60.0,MA多頭 | MACD↑ | RSI=64,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,47.5,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2345,43.0,RSI=51 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,47.2,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
3711,43.0,MA多頭 | MACD↑ | RSI=71 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,47.2,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2330,48.0,MA多頭 | RSI=59,37.0,持續配息 | 營收動能,60.0,[positive] 公告本公司115年第二季法人說明會將於115年7月16日召開,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,46.3,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
1301,60.0,MA多頭 | MACD↑ | RSI=65,22.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,46.3,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
8046,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,23.0,營收動能,57.5,"[positive] 因本公司有價證券於集中交易市場達公布注意交易資訊標準，
故",74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,46.1,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
1303,43.0,MA多頭 | MACD↑ | RSI=85 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,46.0,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2353,48.0,RSI=36 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,45.7,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
6415,40.0,MA多頭 | RSI=58,30.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買4日,50.0,,,🌐 VIX 17.58 低波動,45.3,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2301,51.0,RSI=49 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,45.2,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2303,35.0,MA多頭 | MACD↑ | RSI=71,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,44.4,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
1590,50.0,MA多頭 | MACD↑ | RSI=55,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,43.4,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2886,60.0,MA多頭 | MACD↑ | RSI=69,15.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,43.0,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2891,40.0,MA多頭 | RSI=57,30.0,持續配息 | 營收動能,62.0,"[positive] 公告子公司中國信託證券投資信託(股)公司通過解除經理人
競 | [positive] 代子公司中國信託證券投資信託股份有限公司
公告向關係人取得",50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 17.58 低波動,42.3,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2885,40.0,MA多頭 | RSI=53,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,41.7,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
4938,27.0,RSI=31,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,41.6,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2883,40.0,MA多頭 | RSI=48,15.0,營收動能,57.5,"[positive] 代子公司開發資本所屬之CI I公告董事會決議投資
Matt",71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,41.3,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2884,40.0,MA多頭 | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,40.5,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2615,37.0,RSI=31,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,40.4,觀察股,📰 ⚠️負面 國巨遭違約交割3880萬元 上市第6大…
2892,35.0,MA多頭 | MACD↑ | RSI=75,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,38.8,普通,
3045,35.0,MA多頭 | RSI=48,29.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,38.4,普通,
2376,41.0,RSI=43 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,38.4,普通,
2327,35.0,MA多頭 | MACD↑ | RSI=74,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,38.2,普通,
2603,13.0,RSI=17 | KD超賣黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,38.0,普通,
6669,27.0,RSI=33,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,37.4,普通,
2360,23.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,36.9,普通,
2882,35.0,MA多頭 | RSI=43,15.0,營收動能,57.5,"[positive] 代子公司國泰人壽公告董事會(代行股東會職權)
通過解除董事",56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,36.6,普通,
2474,41.0,RSI=39 | KD黃金交叉,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 17.58 低波動,36.4,普通,
2382,33.0,RSI=45,23.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,36.0,普通,
3008,35.0,MA多頭 | RSI=57,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,35.2,普通,
2337,35.0,MA多頭 | RSI=55,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,35.2,普通,
3036,13.0,RSI=20 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,57.5,"[positive] 依公開發行公司資金貸與及背書保證處理準則
第25條第1項第",62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,34.6,普通,
2454,33.0,RSI=45,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,34.2,普通,
2354,23.0,RSI=36,30.0,持續配息 | 營收動能,60.0,[positive] 受邀參加福邦證券舉辦之法人說明會，說明本公司營運概況,38.0,外資賣超,50.0,,,🌐 VIX 17.58 低波動,33.6,普通,
2317,8.0,RSI=30,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,33.2,普通,
2412,25.0,RSI=48,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.58 低波動,32.8,普通,
2881,40.0,MA多頭 | RSI=56,15.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.58 低波動,32.4,普通,
2105,6.0,RSI=27 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.58 低波動,30.4,普通,
