stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,64.0,MA多頭 | MACD↑ | RSI=66 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",64.0,強力候選,519.0,
2615,60.0,MA多頭 | MACD↑ | RSI=64,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資連買4日 | 投信連買3日 | 券資比0.01↓低 | 融資-10.4%↓ | 使用率2%↓,55.0,券資比0.01↓低 | 融資-10.4%↓ | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",59.6,強力候選,84.7,📰 正面 萬海首季獲利年減12% 每股盈餘2.73…
2603,50.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買5日 | 投信連買5日 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",58.7,強力候選,204.0,
2002,60.0,MA多頭 | MACD↑ | RSI=67,22.0,持續配息,50.0,無重大訊息,77.8,外資連買5日 | 投信連買4日 | 券資比0.03↓低 | 使用率1%↓,70.0,券資比0.03↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",57.1,強力候選,18.95,
2357,60.0,MA多頭 | MACD↑ | 突破20日高 | RSI=69 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 使用率1%↓,70.0,券資比0.02↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",57.0,強力候選,810.0,📰 正面 華碩AI伺服器動能向上，今、明年獲利看增…
3045,45.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資連買5日 | 投信連買5日 | 券資比0.09↓低 | 融資暴增+39.7%⚠️ | 使用率0%↓,65.0,券資比0.09↓低 | 融資暴增+39.7%⚠️ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",54.9,觀察股,112.5,📰 正面 台灣大三大引擎加速成長迎黃金十年 獲利勁…
2882,60.0,MA多頭 | MACD↑ | 突破20日高 | RSI=61 | KD黃金交叉 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買5日 | 券資比0.16 | 使用率0%↓,55.0,券資比0.16 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",54.9,觀察股,101.5,📰 正面 國泰金獲利／6月創高 上半年保留盈餘影響…
2207,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=93,37.0,持續配息 | 營收動能,50.0,無重大訊息,81.8,外資連買5日 | 投信連買3日 | 券資比0.00↓低 | 融資+20.0% | 使用率0%↓,80.0,券資比0.00↓低 | 融資+20.0% | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",54.0,觀察股,558.0,📰 正面 【11:20 即時新聞】和泰車(2207…
5880,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=90,30.0,持續配息 | 營收動能,50.0,無重大訊息,81.8,外資連買5日 | 投信連買5日 | 券資比0.00↓低 | 融資+8.5% | 使用率0%↓,80.0,券資比0.00↓低 | 融資+8.5% | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",52.6,觀察股,27.6,📰 正面 〈合庫金股東會〉總資產破5.38兆！EP…
2884,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=78,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買5日 | 投信連買5日 | 券資比0.05↓低 | 使用率0%↓,70.0,券資比0.05↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-82,515口 🔴 偏空｜VIX 16.84 低波動｜Fed 3.67%短率升",52.6,觀察股,38.65,📰 正面 金融股不只抗跌還跟漲！兆豐金、玉山金創新…
