stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
8046,35.0,MA多頭 | RSI=48,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2360,35.0,MA多頭 | RSI=48,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2454,35.0,MA多頭 | RSI=60,29.0,持續配息,50.0,無重大訊息,35.6,普通
1590,33.0,RSI=37,30.0,持續配息 | 營收動能,50.0,無重大訊息,35.2,普通
3034,25.0,RSI=47,37.0,持續配息 | 營收動能,50.0,無重大訊息,34.8,普通
2327,30.0,MA多頭 | MACD↑ | RSI=72,30.0,營收動能,50.0,無重大訊息,34.0,普通
2376,35.0,MA多頭 | RSI=58,22.0,持續配息,50.0,無重大訊息,32.8,普通
2881,30.0,MA多頭 | MACD↑ | RSI=84,22.0,營收動能,57.5,"[positive] 富邦金代人壽公告擬參與
Space Exploration",32.3,普通
2882,30.0,MA多頭 | MACD↑ | RSI=76,22.0,營收動能,57.5,"[positive] 本公司擬投資國泰綜合證券股份有限公司現金增資普通股新台幣
",32.3,普通
1326,25.0,MA多頭 | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
6415,25.0,RSI=41,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2354,25.0,RSI=45,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2337,15.0,RSI=47,38.0,營收動能,50.0,無重大訊息,31.2,普通
2382,30.0,MA多頭 | MACD↑ | RSI=71,23.0,營收動能,50.0,無重大訊息,31.2,普通
2886,30.0,MA多頭 | MACD↑ | RSI=73,22.0,營收動能,50.0,無重大訊息,30.8,普通
2883,30.0,MA多頭 | MACD↑ | RSI=81,22.0,營收動能,50.0,無重大訊息,30.8,普通
3017,15.0,RSI=45,37.0,持續配息 | 營收動能,50.0,無重大訊息,30.8,普通
2002,25.0,MA多頭 | RSI=55,22.0,持續配息,50.0,無重大訊息,28.8,普通
1301,25.0,MA多頭 | RSI=46,22.0,持續配息,50.0,無重大訊息,28.8,普通
3036,0.0,RSI=22,15.0,營收動能,60.0,[positive] 本公司受邀參加花旗證券於115年6月10日至11日舉辦之法人,18.0,普通
