stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2376,64.0,MA多頭 | MACD↑ | RSI=61,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買4日 | 投信買超 | 券資比0.05↓低 | 使用率4%↓,70.0,券資比0.05↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",64.0,強力候選,365.0,📰 正面 技嘉(2376)土城啟用700千瓦AI算…
2317,74.0,MA多頭 | MACD↑ | RSI=64,30.0,持續配息 | 營收動能,57.5,[positive] 本公司董事會決議發行無擔保普通公司債,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",62.0,強力候選,256.0,
2379,64.0,MA多頭 | MACD↑ | RSI=65,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",61.0,強力候選,761.0,📰 正面 〈工研院新院士〉瑞昱拿下3奈米ASIC訂…
2327,64.0,MA多頭 | MACD↑ | RSI=66,30.0,營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.01↓低 | 融資+7.3% | 使用率9%↓,80.0,券資比0.01↓低 | 融資+7.3% | 使用率9%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",59.2,強力候選,573.0,📰 正面 焦點股》國巨*：Q3轉單發酵 獲利攀升 …
2308,64.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買3日 | 券資比0.01↓低 | 融資+10.4% | 使用率2%↓,80.0,券資比0.01↓低 | 融資+10.4% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",58.2,強力候選,1900.0,
6505,64.0,MA多頭 | MACD↑ | RSI=69,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.8,外資買超 | 投信連買3日 | 券資比0.07↓低 | 融資-32.9%↓ | 使用率0%↓,55.0,券資比0.07↓低 | 融資-32.9%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",57.7,強力候選,87.3,📰 正面 台股盤中噴新高！台塑化破85元能加碼嗎 …
2609,40.0,MA多頭 | RSI=60,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買3日 | 券資比0.07↓低 | 使用率4%↓,70.0,券資比0.07↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",55.7,強力候選,59.9,
2330,64.0,MA多頭 | MACD↑ | RSI=66,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",55.6,強力候選,2500.0,
2360,64.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,54.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 融資暴增+31.6%⚠️ | 使用率1%↓,65.0,券資比0.01↓低 | 融資暴增+31.6%⚠️ | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",54.9,觀察股,2325.0,
2454,39.0,MA多頭 | MACD↑ | RSI=74,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率3%↓,70.0,券資比0.01↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",54.9,觀察股,5185.0,📰 正面 比聯發科更強？外資估創意「目標價衝12K…
3017,62.0,MA多頭 | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率4%↓,70.0,券資比0.01↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",54.4,觀察股,3470.0,📰 正面 AI水冷大單灌進來！奇鋐產能狂擴50％、…
2891,60.0,MA多頭 | MACD↑ | RSI=55,22.0,持續配息,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.03↓低 | 融資-12.3%↓ | 使用率0%↓,55.0,券資比0.03↓低 | 融資-12.3%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-76,084口 🔴 偏空｜VIX 14.3 低波動｜Fed 4.0%短率持平",52.9,觀察股,68.9,📰 正面 中信金獲利穩健 去年 EPS 4.08元…
