stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
3034,35.0,MA多頭 | RSI=61,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.8,普通
2882,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=91,22.0,營收動能,67.5,[positive] 公告本公司受邀參加Citi舉辦之投資人會議,38.3,普通
2891,30.0,MA多頭 | MACD↑ | RSI=84,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2603,30.0,MA多頭 | MACD↑ | RSI=79,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2615,30.0,MA多頭 | MACD↑ | RSI=75,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
3036,35.0,MA多頭 | RSI=57,30.0,營收動能,50.0,無重大訊息,36.0,普通
8046,35.0,MA多頭 | RSI=60,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2883,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=86,22.0,營收動能,50.0,無重大訊息,34.8,普通
1326,30.0,MA多頭 | MACD↑ | RSI=82,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2327,30.0,MA多頭 | MACD↑ | RSI=75,30.0,營收動能,50.0,無重大訊息,34.0,普通
4938,30.0,MA多頭 | MACD↑ | RSI=94,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2357,30.0,MA多頭 | MACD↑ | RSI=83,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2395,10.0,MA多頭 | RSI=77,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
1590,25.0,RSI=34,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2382,30.0,MA多頭 | MACD↑ | RSI=78,23.0,營收動能,50.0,無重大訊息,31.2,普通
2886,30.0,MA多頭 | MACD↑ | RSI=75,22.0,營收動能,50.0,無重大訊息,30.8,普通
2881,30.0,MA多頭 | MACD↑ | RSI=85,22.0,營收動能,50.0,無重大訊息,30.8,普通
2885,30.0,MA多頭 | MACD↑ | RSI=86,22.0,營收動能,50.0,無重大訊息,30.8,普通
2105,30.0,MA多頭 | MACD↑ | RSI=72,22.0,持續配息,50.0,無重大訊息,30.8,普通
2474,30.0,MA多頭 | MACD↑ | RSI=72,15.0,持續配息,57.5,"[positive] 係因本公司有價證券於集中交易市場達公布注意交易資訊標準，
",29.5,普通
2454,30.0,MA多頭 | MACD↑ | RSI=72,15.0,持續配息,50.0,無重大訊息,28.0,普通
