stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
6505,78.0,MA多頭 | MACD↑ | 突破20日高 | RSI=68 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,61.3,強力候選,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2301,61.0,MA多頭 | RSI=44 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,53.6,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
5880,48.0,MA多頭 | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,53.2,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2892,64.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,53.1,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2395,60.0,MA多頭 | MACD↑ | RSI=59,30.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,51.7,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2207,54.0,MA多頭 | MACD↑ | RSI=45,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買4日,50.0,,,🌐 VIX 16.24 低波動,51.4,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2603,49.0,MACD↑ | RSI=52 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,50.6,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2354,49.0,MA多頭 | MACD↑ | RSI=45,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,49.4,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
1326,60.0,MA多頭 | MACD↑ | RSI=60,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,49.0,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
6669,50.0,MA多頭 | MACD↑ | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,48.5,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
1303,68.0,MA多頭 | MACD↑ | RSI=69 | KD黃金交叉,23.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,48.2,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2886,52.0,MA多頭 | RSI=68,15.0,營收動能,50.0,無重大訊息,80.0,外資連買3日 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,46.2,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2105,35.0,MA多頭 | MACD↑ | RSI=73,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,46.2,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
3711,40.0,MA多頭 | RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,45.0,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2330,40.0,MA多頭 | RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,45.0,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2884,37.0,RSI=40,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,43.9,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2357,37.0,RSI=31,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,43.9,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
8046,43.0,MA多頭 | MACD↑ | RSI=73 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,43.6,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2382,48.0,MA多頭 | RSI=48,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,43.3,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2615,23.0,RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,43.2,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2891,25.0,RSI=37,30.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,40.0,觀察股,📰 正面 國安基金第9次護盤成績出爐 獲利99億元…
2885,40.0,MA多頭 | RSI=48,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,39.9,普通,
1301,60.0,MA多頭 | MACD↑ | RSI=59,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,39.4,普通,
2408,37.0,RSI=34,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 16.24 低波動,39.4,普通,
2379,35.0,MA多頭 | RSI=35,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,38.8,普通,
2303,25.0,RSI=46,38.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,38.8,普通,
2883,44.0,MA多頭 | RSI=46,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,38.6,普通,
1590,15.0,RSI=41,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,38.1,普通,
2609,25.0,MA多頭 | RSI=42,38.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 16.24 低波動,37.6,普通,
2376,33.0,RSI=48,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,37.4,普通,
2353,33.0,RSI=38,22.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,36.8,普通,
2327,25.0,RSI=33,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,36.4,普通,
2881,37.0,RSI=33,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,36.2,普通,
3034,0.0,RSI=28,45.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 16.24 低波動,35.8,普通,
4938,23.0,RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,35.8,普通,
3017,15.0,RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,35.6,普通,
2345,15.0,RSI=42,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,35.6,普通,
2308,23.0,RSI=35,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,35.4,普通,
3036,35.0,MACD↑ | RSI=35,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,35.2,普通,
2454,25.0,RSI=32,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,33.8,普通,
3008,41.0,RSI=32 | KD黃金交叉,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,32.8,普通,
2882,12.0,RSI=23,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,31.9,普通,
6415,0.0,RSI=27,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,29.8,普通,
2360,0.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,28.9,普通,
3045,0.0,RSI=28,22.0,,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,28.3,普通,
2474,15.0,RSI=37,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,26.6,普通,
2337,0.0,RSI=15,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 16.24 低波動,26.5,普通,
2317,0.0,RSI=19,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,25.9,普通,
2412,0.0,RSI=8,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.24 低波動,25.9,普通,
2002,0.0,RSI=28,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.24 低波動,20.5,普通,
