stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
5880,35.0,MACD↑ | RSI=43,45.0,持續配息 | 營收動能,62.0,"[positive] 代孫公司合作金庫證券投資顧問股份有限公司公告
115年董事 | [positive] 代孫公司合作金庫證券投資顧問股份有限公司公告
董事會決議除",44.4,觀察股
3036,55.0,MA多頭 | MACD↑ | RSI=62,30.0,營收動能,50.0,無重大訊息,44.0,觀察股
3017,55.0,MA多頭 | MACD↑ | RSI=56,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
3008,55.0,MA多頭 | MACD↑ | RSI=70,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2353,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=77,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2317,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=74,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2002,45.0,MA多頭 | MACD↑ | RSI=56,37.0,持續配息 | 營收動能,50.0,無重大訊息,42.8,觀察股
2207,35.0,MACD↑ | RSI=55,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2345,35.0,MA多頭 | RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2885,55.0,MA多頭 | MACD↑ | RSI=63,22.0,營收動能,50.0,無重大訊息,40.8,觀察股
1326,45.0,MACD↑ | RSI=58,30.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2303,30.0,MA多頭 | MACD↑ | RSI=81,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2105,53.0,MA多頭 | RSI=54,22.0,持續配息,50.0,無重大訊息,40.0,觀察股
6669,43.0,MA多頭 | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,39.2,普通
2330,43.0,MA多頭 | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,39.2,普通
3034,35.0,MA多頭 | RSI=40,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.8,普通
1301,23.0,RSI=40,45.0,持續配息 | 營收動能,57.5,[positive] 公告本公司增加投資台塑德山精密化學股份有限公司,38.7,普通
8046,25.0,RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2454,55.0,MA多頭 | MACD↑ | RSI=58,15.0,持續配息,50.0,無重大訊息,38.0,普通
2382,45.0,MACD↑ | RSI=48,23.0,營收動能,50.0,無重大訊息,37.2,普通
2891,30.0,MA多頭 | MACD↑ | RSI=75,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2354,43.0,MA多頭 | RSI=48,22.0,持續配息,50.0,無重大訊息,36.0,普通
2327,30.0,MA多頭 | MACD↑ | RSI=90,30.0,營收動能,50.0,無重大訊息,34.0,普通
2474,45.0,MACD↑ | RSI=47,15.0,持續配息,50.0,無重大訊息,34.0,普通
2881,30.0,MA多頭 | MACD↑ | RSI=79,22.0,營收動能,57.5,"[positive] 富邦金控代子公司富邦證券公告擬取得台北富邦商業銀行
次順位",32.3,普通
3045,33.0,RSI=55,22.0,持續配息,50.0,無重大訊息,32.0,普通
2886,33.0,RSI=49,22.0,營收動能,50.0,無重大訊息,32.0,普通
2412,33.0,RSI=54,22.0,持續配息,50.0,無重大訊息,32.0,普通
6505,23.0,RSI=33,30.0,持續配息 | 營收動能,50.0,無重大訊息,31.2,普通
2882,30.0,MA多頭 | MACD↑ | RSI=73,22.0,營收動能,50.0,無重大訊息,30.8,普通
2884,0.0,RSI=30,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
2892,0.0,RSI=20,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
1590,0.0,RSI=26,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
