date,stock_id,tier,final_score,tech_score,fund_score,event_score,chip_score,ret_5d,ret_10d,ret_20d,ret_now
2026-05-27,1303,觀察股,54.0,65.0,45.0,50.0,,18.32460732984293,-0.7329842931937203,62.30366492146597,145.5497382198953
2026-05-27,3711,觀察股,54.0,65.0,45.0,50.0,,-3.7383177570093453,-16.043613707165107,-0.1557632398753894,-4.984423676012461
2026-05-27,2360,觀察股,54.0,65.0,45.0,50.0,,-3.0476190476190474,-15.80952380952381,-16.761904761904763,-22.666666666666664
2026-05-27,2891,觀察股,50.8,65.0,37.0,50.0,,19.08783783783783,15.202702702702704,19.25675675675674,12.331081081081075
2026-05-27,2301,觀察股,50.0,55.0,45.0,50.0,,1.6260162601626018,-13.414634146341465,-12.601626016260163,22.15447154471545
2026-05-27,2379,觀察股,50.0,55.0,45.0,50.0,,6.776859504132231,6.6115702479338845,34.54545454545455,22.975206611570247
2026-05-27,2353,觀察股,50.0,55.0,45.0,50.0,,38.21656050955414,15.286624203821669,7.643312101910824,1.114649681528667
2026-05-27,2376,觀察股,50.0,55.0,45.0,50.0,,20.0,3.6090225563909777,0.4511278195488722,7.969924812030076
2026-05-27,8046,觀察股,49.2,53.0,45.0,50.0,,-0.11049723756906078,-6.4088397790055245,15.469613259668508,35.35911602209944
2026-05-27,3017,觀察股,48.0,65.0,30.0,50.0,,5.7407407407407405,-12.592592592592592,-7.222222222222221,26.296296296296294
2026-05-27,4938,觀察股,48.0,65.0,30.0,50.0,,19.975639464068216,15.468940316686972,4.7503045066991545,10.840438489646779
2026-05-27,2345,觀察股,47.2,43.0,45.0,60.0,,-1.3358778625954197,-9.732824427480915,-9.16030534351145,-15.839694656488549
2026-05-27,2615,觀察股,46.8,55.0,37.0,50.0,,2.5672371638141915,1.5892420537897276,-4.7677261613691835,39.975550122249395
2026-05-27,2603,觀察股,46.8,55.0,37.0,50.0,,12.056737588652481,5.4373522458628845,-12.529550827423167,12.529550827423167
2026-05-27,2882,觀察股,46.3,65.0,22.0,57.5,,7.494145199063221,16.978922716627633,30.562060889929732,29.976580796252918
2026-05-27,2609,觀察股,46.0,45.0,45.0,50.0,,2.0912547528517136,-3.802281368821293,-2.281368821292781,9.505703422053232
2026-05-27,2885,觀察股,44.8,65.0,22.0,50.0,,7.05882352941177,4.705882352941171,12.100840336134459,12.100840336134459
2026-05-27,6415,觀察股,44.0,40.0,45.0,50.0,,-9.924812030075188,-25.93984962406015,-7.518796992481203,-37.067669172932334
2026-05-27,2357,觀察股,44.0,55.0,30.0,50.0,,32.81027104136947,13.55206847360913,6.704707560627675,44.07988587731811
2026-05-27,2303,觀察股,44.0,40.0,45.0,50.0,,-9.059233449477352,-17.421602787456447,24.390243902439025,-7.665505226480835
2026-05-27,2002,觀察股,42.8,45.0,37.0,50.0,,1.5706806282722363,-2.094240837696346,-0.2617801047120456,-0.2617801047120456
2026-05-27,2207,觀察股,42.0,35.0,45.0,50.0,,3.965702036441586,4.394426580921758,2.8938906752411575,11.039657020364416
2026-05-27,5880,觀察股,42.0,35.0,45.0,50.0,,2.857142857142851,4.6153846153846185,10.329670329670336,12.527472527472533
2026-05-27,1590,觀察股,41.2,33.0,45.0,50.0,,-4.529616724738676,-10.452961672473867,-3.1358885017421603,0.6968641114982579
2026-05-27,2395,觀察股,40.0,30.0,45.0,50.0,,0.7858546168958742,-8.546168958742632,-5.697445972495088,39.68565815324165
2026-05-28,2301,觀察股,52.0,55.0,45.0,60.0,,7.809110629067245,-9.544468546637743,-12.58134490238612,30.36876355748373
2026-05-28,2379,觀察股,51.5,55.0,45.0,57.5,,5.05050505050505,10.26936026936027,24.579124579124578,25.252525252525253
2026-05-28,2891,觀察股,50.4,55.0,37.0,68.0,,14.671163575042165,13.827993254637441,18.549747048903882,12.141652613827999
2026-05-28,3711,觀察股,50.0,55.0,45.0,50.0,,-5.422647527910686,-13.237639553429027,0.7974481658692184,-2.711323763955343
2026-05-28,1303,觀察股,50.0,55.0,45.0,50.0,,22.65193370165746,7.071823204419895,63.53591160220995,159.11602209944752
2026-05-28,2376,觀察股,50.0,55.0,45.0,50.0,,10.814814814814815,0.7407407407407408,-5.333333333333334,6.37037037037037
2026-05-28,2360,觀察股,50.0,55.0,45.0,50.0,,1.9455252918287937,-14.785992217898833,-20.817120622568094,-21.011673151750973
2026-05-28,2395,觀察股,50.0,55.0,45.0,50.0,,6.422018348623854,-5.402650356778797,-7.135575942915392,44.95412844036697
2026-05-28,2317,觀察股,50.0,55.0,45.0,50.0,,11.406844106463879,-1.7110266159695817,-5.513307984790875,-2.6615969581749046
2026-05-28,3036,觀察股,47.5,55.0,30.0,67.5,,-2.5906735751295336,-19.689119170984455,-25.561312607944732,-32.29706390328152
2026-05-28,2615,觀察股,46.8,55.0,37.0,50.0,,3.717472118959108,3.8413878562577373,-4.956629491945477,41.883519206939276
2026-05-28,2603,觀察股,46.8,55.0,37.0,50.0,,11.848341232227488,7.109004739336493,-14.218009478672986,12.796208530805686
2026-05-28,2609,觀察股,46.0,45.0,45.0,50.0,,1.7208413001912157,-2.294455066921598,-4.2065009560229365,10.133843212237101
2026-05-28,2308,觀察股,44.0,55.0,30.0,50.0,,1.4644351464435146,-9.623430962343097,-24.267782426778243,-21.96652719665272
2026-05-28,3017,觀察股,44.0,55.0,30.0,50.0,,5.038759689922481,-9.496124031007753,-12.5968992248062,32.17054263565892
2026-05-28,2408,觀察股,44.0,55.0,30.0,50.0,,21.91358024691358,4.938271604938271,38.58024691358025,59.876543209876544
2026-05-28,4938,觀察股,44.0,55.0,30.0,50.0,,16.306954436450834,14.388489208633093,-2.8776978417266252,9.112709832134284
2026-05-28,3008,觀察股,44.0,55.0,30.0,50.0,,11.678832116788321,21.605839416058394,37.81021897810219,121.31386861313868
2026-05-28,2357,觀察股,44.0,55.0,30.0,50.0,,28.901734104046245,13.294797687861271,1.300578034682081,45.95375722543353
2026-05-28,2327,觀察股,43.6,40.0,30.0,78.0,,0.13477088948787064,13.477088948787062,36.79245283018868,-23.450134770889488
2026-05-28,8046,觀察股,43.5,35.0,45.0,57.5,,3.294117647058824,-5.0588235294117645,32.35294117647059,44.11764705882353
2026-05-28,2002,觀察股,42.8,45.0,37.0,50.0,,2.1220159151193556,-1.5915119363395265,0.7957559681697537,1.0610079575596778
2026-05-28,2885,觀察股,42.3,55.0,22.0,57.5,,8.121827411167509,4.230118443316413,12.182741116751261,12.859560067681898
2026-05-28,2345,觀察股,42.0,35.0,45.0,50.0,,3.0800821355236137,-6.570841889117044,-2.2587268993839835,-9.44558521560575
2026-05-28,5880,觀察股,42.0,35.0,45.0,50.0,,4.405286343612335,5.066079295154195,8.81057268722467,12.77533039647578
2026-05-28,2882,觀察股,40.8,55.0,22.0,50.0,,11.320754716981142,18.514150943396228,25.000000000000007,30.896226415094347
2026-05-28,2330,觀察股,40.7,43.0,30.0,57.5,,3.9215686274509802,-1.9607843137254901,1.9607843137254901,6.318082788671024
2026-05-28,2303,觀察股,40.0,30.0,45.0,50.0,,-11.971830985915492,-11.971830985915492,15.492957746478872,-6.690140845070422
2026-05-28,2353,觀察股,40.0,30.0,45.0,50.0,,22.187500000000004,15.312499999999996,-0.31250000000000444,-0.78125
2026-05-28,6415,觀察股,40.0,30.0,45.0,50.0,,-8.064516129032258,-22.419354838709676,-7.741935483870968,-32.5
2026-05-29,2308,觀察股,54.0,55.0,30.0,100.0,,-5.930470347648262,-9.406952965235174,-22.085889570552148,-23.721881390593047
2026-05-29,2376,觀察股,54.0,65.0,45.0,50.0,,-0.2702702702702703,-7.567567567567568,-12.162162162162163,-2.9729729729729732
2026-05-29,3711,觀察股,52.0,55.0,45.0,60.0,,-5.564648117839607,-3.436988543371522,2.618657937806874,-0.16366612111292964
2026-05-29,2360,觀察股,51.5,55.0,45.0,57.5,,1.7857142857142856,-8.928571428571429,-17.46031746031746,-19.444444444444446
2026-05-29,1303,觀察股,50.0,55.0,45.0,50.0,,6.523955147808365,8.562691131498477,54.434250764526006,139.04179408766566
2026-05-29,2395,觀察股,50.0,55.0,45.0,50.0,,0.20202020202020202,-4.444444444444445,-4.545454545454546,43.63636363636363
2026-05-29,6415,觀察股,50.0,55.0,45.0,50.0,,-3.0,-18.833333333333332,-0.33333333333333337,-30.25
2026-05-29,2379,觀察股,50.0,55.0,45.0,50.0,,10.86206896551724,6.551724137931035,35.0,28.27586206896552
2026-05-29,2301,觀察股,50.0,55.0,45.0,50.0,,-1.9189765458422177,-7.462686567164178,-9.808102345415778,28.14498933901919
2026-05-29,4938,觀察股,49.5,65.0,30.0,57.5,,9.49152542372882,5.197740112994344,-7.118644067796607,2.824858757062147
2026-05-29,2615,觀察股,48.3,55.0,37.0,57.5,,4.999999999999993,3.6585365853658534,-4.146341463414641,39.63414634146341
2026-05-29,2603,觀察股,48.3,55.0,37.0,57.5,,8.92018779342723,7.042253521126761,-13.615023474178404,11.737089201877934
2026-05-29,2357,觀察股,48.0,65.0,30.0,50.0,,18.265440210249672,3.1537450722733245,-7.6215505913272015,32.72010512483574
2026-05-29,2337,觀察股,46.4,53.0,38.0,50.0,,-9.90990990990991,-12.012012012012011,-4.804804804804805,-26.426426426426424
2026-05-29,2408,觀察股,46.0,55.0,30.0,60.0,,3.7463976945244957,7.780979827089338,30.547550432276655,49.279538904899134
2026-05-29,2609,觀察股,46.0,45.0,45.0,50.0,,3.41555977229601,-0.5692599620493439,-2.4667931688804634,9.297912713472483
2026-05-29,2883,觀察股,44.8,65.0,22.0,50.0,,22.666666666666675,21.999999999999996,31.77777777777777,55.33333333333334
2026-05-29,5880,觀察股,44.4,35.0,45.0,62.0,,2.6258205689277805,5.251641137855576,8.752735229759299,12.035010940919037
2026-05-29,3036,觀察股,44.0,55.0,30.0,50.0,,-2.5996533795493932,-20.797227036395146,-27.55632582322357,-32.06239168110919
2026-05-29,3017,觀察股,44.0,55.0,30.0,50.0,,-2.4390243902439024,-9.75609756097561,-13.696060037523452,27.954971857410882
2026-05-29,3008,觀察股,44.0,55.0,30.0,50.0,,4.694167852062589,14.366998577524893,24.608819345661452,115.64722617354197
2026-05-29,2353,觀察股,44.0,40.0,45.0,50.0,,9.09090909090908,4.261363636363636,-8.522727272727272,-9.801136363636372
2026-05-29,2317,觀察股,44.0,40.0,45.0,50.0,,-1.5570934256055362,-9.86159169550173,-14.705882352941178,-11.418685121107266
2026-05-29,2002,觀察股,42.8,45.0,37.0,50.0,,1.0471204188481638,-1.0471204188481824,-0.2617801047120456,-0.2617801047120456
2026-05-29,2207,觀察股,42.0,35.0,45.0,50.0,,2.484472049689441,-4.554865424430641,-0.9316770186335404,7.246376811594203
2026-05-29,2345,觀察股,42.0,35.0,45.0,50.0,,2.4691358024691357,-3.909465020576132,-3.7037037037037033,-9.25925925925926
2026-05-29,2885,觀察股,40.8,55.0,22.0,50.0,,9.563758389261737,7.214765100671136,10.234899328859063,11.912751677852352
2026-05-29,1326,觀察股,40.0,45.0,30.0,50.0,,5.811623246492983,-2.2044088176352736,10.02004008016032,48.897795591182366
2026-05-29,2303,觀察股,40.0,30.0,45.0,50.0,,-8.996539792387544,-7.612456747404845,13.494809688581316,-8.304498269896193
2026-05-29,2105,觀察股,40.0,53.0,22.0,50.0,,5.246913580246923,5.709876543209881,-6.635802469135799,-3.8580246913580254
2026-06-01,1303,觀察股,54.0,65.0,45.0,50.0,,-9.30232558139535,8.837209302325581,54.88372093023256,118.13953488372093
2026-06-01,2603,觀察股,50.8,65.0,37.0,50.0,,0.0,0.2232142857142857,-17.633928571428573,6.25
2026-06-01,2379,觀察股,50.0,55.0,45.0,50.0,,-2.134646962233169,4.105090311986864,32.34811165845649,22.167487684729064
2026-06-01,2360,觀察股,50.0,55.0,45.0,50.0,,-5.038759689922481,-12.209302325581394,-16.27906976744186,-21.31782945736434
2026-06-01,2301,觀察股,50.0,55.0,45.0,50.0,,-6.823027718550106,-11.513859275053305,-5.330490405117271,28.14498933901919
2026-06-01,6415,觀察股,50.0,55.0,45.0,50.0,,-13.531353135313532,-11.716171617161717,-1.3201320132013201,-30.94059405940594
2026-06-01,2395,觀察股,50.0,55.0,45.0,50.0,,-8.897485493230175,-6.189555125725339,-4.835589941972921,37.524177949709866
2026-06-01,3711,觀察股,50.0,55.0,45.0,50.0,,-10.149750415973378,-1.8302828618968388,13.14475873544093,1.497504159733777
2026-06-01,2382,觀察股,49.2,75.0,23.0,50.0,,1.0738255033557047,-0.6711409395973155,-1.2080536912751678,-8.187919463087248
2026-06-01,8046,觀察股,49.2,53.0,45.0,50.0,,-8.176795580110499,-4.972375690607735,30.939226519337016,35.35911602209944
2026-06-01,2408,觀察股,48.0,65.0,30.0,50.0,,-11.009174311926607,3.669724770642202,18.610747051114025,35.77981651376147
2026-06-01,2317,觀察股,47.5,40.0,45.0,67.5,,-8.17717206132879,-8.858603066439523,-14.480408858603067,-12.776831345826235
2026-06-01,2337,觀察股,47.2,55.0,38.0,50.0,,-14.328358208955224,-5.074626865671641,-7.164179104477612,-26.865671641791046
2026-06-01,2615,觀察股,46.8,55.0,37.0,50.0,,0.2369668246445363,-1.0663507109004806,-6.1611374407582975,35.66350710900473
2026-06-01,1301,觀察股,46.0,45.0,45.0,50.0,,-8.299999999999997,-5.5,9.0,35.599999999999994
2026-06-01,2474,觀察股,46.0,75.0,15.0,50.0,,-1.5659955257270695,-6.935123042505594,-6.487695749440715,-4.47427293064877
2026-06-01,2345,觀察股,45.2,43.0,45.0,50.0,,-3.5856573705179287,-3.187250996015936,-0.5976095617529881,-12.151394422310757
2026-06-01,2412,觀察股,44.8,65.0,22.0,50.0,,-1.4234875444839856,3.558718861209965,0.7117437722419928,-3.202846975088968
2026-06-01,3036,觀察股,44.0,55.0,30.0,50.0,,-13.043478260869565,-21.391304347826086,-25.565217391304344,-31.82608695652174
2026-06-01,2353,觀察股,44.0,40.0,45.0,50.0,,-8.785529715762289,-0.6459948320413437,-14.4702842377261,-17.95865633074936
2026-06-01,2308,觀察股,44.0,55.0,30.0,50.0,,-6.8181818181818175,-8.677685950413224,-19.421487603305785,-22.933884297520663
2026-06-01,2330,觀察股,44.0,55.0,30.0,50.0,,-2.547770700636943,0.8492569002123143,2.335456475583864,3.6093418259023355
2026-06-01,2609,觀察股,44.0,40.0,45.0,50.0,,-5.828779599271395,-6.739526411657551,-5.282331511839706,4.918032786885251
2026-06-01,2376,觀察股,44.0,40.0,45.0,50.0,,-10.852713178294573,-9.689922480620156,-11.11111111111111,-7.235142118863049
2026-06-01,3017,觀察股,44.0,55.0,30.0,50.0,,-7.719928186714542,-13.464991023339318,-9.33572710951526,22.44165170556553
2026-06-01,2002,觀察股,42.8,45.0,37.0,50.0,,-2.3560209424083918,-0.5235602094240912,-1.570680628272255,-0.2617801047120456
2026-06-01,2207,觀察股,42.0,35.0,45.0,50.0,,-0.10559662090813093,-2.1119324181626187,-1.689545934530095,9.398099260823653
2026-06-01,1326,觀察股,42.0,50.0,30.0,50.0,,-9.386617100371742,-4.089219330855011,1.4869888475836512,38.10408921933085
2026-06-01,5880,觀察股,42.0,35.0,45.0,50.0,,0.8752735229759269,5.689277899343532,8.752735229759299,12.035010940919037
2026-06-01,3034,觀察股,42.0,43.0,37.0,50.0,,-4.733131923464249,-0.3021148036253776,7.754279959718026,11.178247734138973
2026-06-01,2883,觀察股,40.8,55.0,22.0,50.0,,18.10154525386314,27.152317880794712,26.710816777041945,54.304635761589424
2026-06-01,2105,觀察股,40.8,55.0,22.0,50.0,,1.5151515151515151,2.727272727272723,-9.242424242424246,-5.60606060606061
2026-06-01,2891,觀察股,40.8,40.0,37.0,50.0,,5.3140096618357555,12.882447665056349,14.331723027375197,7.085346215780996
2026-06-01,2303,觀察股,40.0,30.0,45.0,50.0,,-17.123287671232877,-3.0821917808219177,12.67123287671233,-9.246575342465754
2026-06-02,1301,觀察股,54.0,65.0,45.0,50.0,,-10.510805500982322,-8.153241650294692,6.679764243614929,33.20235756385069
2026-06-02,3711,觀察股,52.0,55.0,45.0,60.0,,-3.5593220338983054,0.3389830508474576,19.152542372881356,3.389830508474576
2026-06-02,2603,觀察股,50.8,65.0,37.0,50.0,,-3.896103896103896,-4.545454545454546,-19.696969696969695,3.0303030303030303
2026-06-02,2207,觀察股,50.0,55.0,45.0,50.0,,2.4390243902439024,-0.6362672322375398,-1.378579003181336,9.862142099681867
2026-06-02,2408,觀察股,50.0,65.0,30.0,60.0,,-13.468414779499405,1.3110846245530394,0.3575685339690107,23.480333730631706
2026-06-02,2360,觀察股,50.0,55.0,45.0,50.0,,-1.2396694214876034,-3.925619834710744,-6.198347107438017,-16.115702479338843
2026-06-02,2301,觀察股,50.0,55.0,45.0,50.0,,-1.5384615384615385,-8.571428571428571,-3.5164835164835164,32.08791208791209
2026-06-02,2609,觀察股,50.0,55.0,45.0,50.0,,-3.731343283582089,-4.850746268656718,-5.4104477611940265,7.462686567164178
2026-06-02,5880,觀察股,50.0,55.0,45.0,50.0,,3.4707158351410006,6.724511930585686,7.809110629067248,11.062906724511933
2026-06-02,6415,觀察股,50.0,55.0,45.0,50.0,,-8.650519031141869,1.7301038062283738,1.7301038062283738,-27.59515570934256
2026-06-02,2337,觀察股,48.7,55.0,38.0,57.5,,-17.094017094017094,-5.128205128205128,-18.233618233618234,-30.1994301994302
2026-06-02,2330,觀察股,46.4,55.0,30.0,62.0,,-3.1512605042016806,0.8403361344537815,5.2521008403361344,2.5210084033613445
2026-06-02,2884,觀察股,46.0,45.0,45.0,50.0,,6.211180124223602,9.316770186335404,2.1739130434782474,23.913043478260853
2026-06-02,3034,觀察股,46.0,53.0,37.0,50.0,,-5.226824457593689,-1.3806706114398422,6.11439842209073,8.875739644970414
2026-06-02,2382,觀察股,45.2,65.0,23.0,50.0,,-6.367041198501873,-9.488139825218477,-7.116104868913857,-14.606741573033707
2026-06-02,2883,觀察股,44.8,65.0,22.0,50.0,,24.145299145299155,26.923076923076927,20.94017094017095,49.35897435897438
2026-06-02,3045,觀察股,44.8,65.0,22.0,50.0,,1.2987012987012987,4.329004329004329,2.1645021645021645,0.0
2026-06-02,1303,觀察股,44.0,40.0,45.0,50.0,,-11.82222222222222,2.2222222222222223,62.66666666666667,108.44444444444446
2026-06-02,2379,觀察股,44.0,40.0,45.0,50.0,,-0.3062787136294028,3.828483920367534,26.952526799387442,13.935681470137826
2026-06-02,2353,觀察股,44.0,40.0,45.0,50.0,,-13.160987074030539,-8.578143360752053,-24.559341950646292,-25.381903642773203
2026-06-02,2308,觀察股,44.0,55.0,30.0,50.0,,2.330508474576271,-5.508474576271186,-15.677966101694915,-20.97457627118644
2026-06-02,3017,觀察股,44.0,55.0,30.0,50.0,,-5.7407407407407405,-12.222222222222221,-2.9629629629629632,26.296296296296294
2026-06-02,2002,觀察股,42.8,45.0,37.0,50.0,,-1.0554089709762495,-1.5831134564643838,-1.5831134564643838,0.5277044854881342
2026-06-02,2474,觀察股,42.0,65.0,15.0,50.0,,-10.386965376782078,-16.293279022403258,-17.311608961303463,-13.034623217922606
2026-06-02,8046,觀察股,42.0,35.0,45.0,50.0,,6.0324825986078885,4.640371229698376,36.31090487238979,42.111368909512755
2026-06-02,2354,觀察股,40.8,55.0,22.0,50.0,,-8.125000000000004,-10.9375,-14.0625,2.968750000000009
2026-06-02,2412,觀察股,40.8,55.0,22.0,50.0,,0.0,3.169014084507042,-0.35211267605633806,-4.225352112676056
2026-06-02,2891,觀察股,40.8,40.0,37.0,50.0,,7.956318252730123,10.452418096723875,10.14040561622465,3.744149765990649
2026-06-02,2376,觀察股,40.0,30.0,45.0,50.0,,-8.066581306017925,-10.88348271446863,-13.572343149807939,-8.066581306017925
2026-06-02,6505,觀察股,40.0,45.0,30.0,50.0,,-3.853211009174314,-3.302752293577976,-1.651376146788988,40.73394495412845
2026-06-02,2395,觀察股,40.0,30.0,45.0,50.0,,-4.951456310679612,-6.796116504854369,-2.3300970873786406,38.05825242718446
2026-06-02,2303,觀察股,40.0,30.0,45.0,50.0,,-9.89399293286219,-0.35335689045936397,19.434628975265017,-6.36042402826855
2026-06-02,2317,觀察股,40.0,30.0,45.0,50.0,,-7.960199004975125,-10.779436152570481,-17.744610281923716,-15.091210613598674
2026-06-02,4938,觀察股,40.0,40.0,30.0,60.0,,-2.7607361963190216,-15.13292433537832,-15.541922290388552,-6.952965235173822
2026-06-03,3711,觀察股,52.0,55.0,45.0,60.0,,-12.7831715210356,-3.7216828478964405,17.637540453074433,-1.2944983818770228
2026-06-03,2603,觀察股,50.8,65.0,37.0,50.0,,-5.9071729957805905,-18.143459915611814,-21.729957805907173,0.42194092827004215
2026-06-03,2303,觀察股,50.0,55.0,45.0,50.0,,-9.195402298850574,7.2796934865900385,26.81992337164751,1.532567049808429
2026-06-03,2360,觀察股,50.0,55.0,45.0,50.0,,-13.163064833005894,-12.37721021611002,-13.163064833005894,-20.23575638506876
2026-06-03,2379,觀察股,50.0,55.0,45.0,50.0,,-0.15479876160990713,15.325077399380804,25.541795665634677,15.170278637770899
2026-06-03,2884,觀察股,50.0,55.0,45.0,50.0,,1.9696969696969653,7.575757575757576,2.1212121212121295,20.909090909090907
2026-06-03,2330,觀察股,49.5,65.0,30.0,57.5,,-7.010309278350515,-1.6494845360824744,1.6494845360824744,0.6185567010309279
2026-06-03,6505,觀察股,48.0,65.0,30.0,50.0,,-8.765652951699462,-5.903398926654735,3.0411449016100227,37.209302325581405
