stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,52.0,MA多頭 | RSI=50 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買4日 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",56.2,強力候選,548.0,📰 正面 外資評等「中立」！「驅動IC大廠」目標價…
6505,60.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,58.0,[positive] 公告本公司受邀參加永豐金證券2026年第三季產業高峰論壇,55.0,外資賣超 | 投信買超 | 券資比0.03↓低 | 使用率0%↓,70.0,券資比0.03↓低 | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",55.0,強力候選,80.5,📰 正面 高油價救塑化？台塑四寶營收亮眼！戰爭紅利…
2395,62.0,MA多頭 | RSI=54,30.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.03↓低 | 融資-11.6%↓ | 使用率1%↓,55.0,券資比0.03↓低 | 融資-11.6%↓ | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",53.0,觀察股,695.0,📰 正面 研華(2395)訂單爆滿、產能滿載，為何…
2454,60.0,MA多頭 | MACD↑ | RSI=69,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率3%↓,70.0,券資比0.00↓低 | 使用率3%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",52.8,觀察股,4530.0,
2303,60.0,MA多頭 | MACD↑ | RSI=68 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.03↓低 | 使用率6%↓,70.0,券資比0.03↓低 | 使用率6%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",52.7,觀察股,142.0,
2353,38.0,RSI=54 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.03↓低 | 使用率5%↓,70.0,券資比0.03↓低 | 使用率5%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",50.4,觀察股,32.0,
8046,27.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買4日 | 投信買超 | 券資比0.06↓低 | 使用率6%↓,70.0,券資比0.06↓低 | 使用率6%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",49.9,觀察股,1105.0,
3045,35.0,MA多頭 | MACD↑ | RSI=88,29.0,持續配息,50.0,無重大訊息,72.8,外資連買5日 | 投信買超 | 券資比0.22 | 融資暴增+471.0%⚠️ | 使用率0%↓,50.0,券資比0.22 | 融資暴增+471.0%⚠️ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",49.3,觀察股,124.5,📰 正面 目標價衝上130元！這「電信大廠」EPS…
2609,42.0,RSI=58 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.06↓低 | 使用率4%↓,70.0,券資比0.06↓低 | 使用率4%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",49.0,觀察股,60.2,
2886,35.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,57.5,"[positive] 代本公司之子公司兆豐國際商業銀行補充公告發行
115年度第",66.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 融資暴增+41.3%⚠️ | 使用率0%↓,65.0,券資比0.02↓低 | 融資暴增+41.3%⚠️ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",48.5,觀察股,50.9,📰 正面 兆豐金獲利／前八月賺292.19億元續創…
2354,40.0,MA多頭 | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",48.4,觀察股,65.2,📰 正面 焦點股》鴻準：8月營收創新高 股價多空交…
2379,32.0,RSI=47 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率2%↓,70.0,券資比0.00↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",48.2,觀察股,720.0,
2360,40.0,MA多頭 | RSI=56 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",47.8,觀察股,2090.0,📰 正面 【致茂FY2026 Q3 法說會】8月營…
2891,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=78,22.0,持續配息,50.0,無重大訊息,71.8,外資連買4日 | 投信連買5日 | 券資比0.02↓低 | 融資-14.0%↓ | 使用率0%↓,55.0,券資比0.02↓低 | 融資-14.0%↓ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",47.5,觀察股,70.8,📰 正面 五大金控前八月獲利齊飆 國泰中信同步創同…
5880,35.0,MA多頭 | MACD↑ | RSI=82,15.0,持續配息,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.02↓低 | 融資+14.2% | 使用率0%↓,80.0,券資比0.02↓低 | 融資+14.2% | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",47.5,觀察股,27.35,📰 正面 盈餘：合庫金(5880)自結1-8月稅後…
2883,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=87 | KD黃金交叉,22.0,營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.02↓低 | 使用率0%↓,70.0,券資比0.02↓低 | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",47.5,觀察股,39.15,📰 正面 盈餘：凱基金(2883)自結1-8月母公…
2382,48.0,MA多頭 | RSI=54 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買4日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",47.5,觀察股,340.5,📰 正面 廣達AI伺服器續旺，今、明年獲利看持續成…
3017,35.0,MA多頭 | RSI=44,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.02↓低 | 使用率4%↓,70.0,券資比0.02↓低 | 使用率4%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",46.9,觀察股,3175.0,📰 正面 【優分析即時新聞】奇鋐(3017)第二季…
1303,40.0,MA多頭 | RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.06↓低 | 使用率2%↓,70.0,券資比0.06↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,351口 🔴 偏空｜VIX 16.79 低波動｜Fed 3.95%短率降",46.7,觀察股,224.0,📰 正面 南亞攜華城 大咬美日 AI 電力訂單 -…
