stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
6669,35.0,MA多頭 | RSI=53,30.0,持續配息 | 營收動能,60.0,[positive] 本公司受邀參加Morgan Stanley舉辦之 Morga,38.0,普通
2382,33.0,RSI=33,23.0,營收動能,78.0,[positive] 本公司受邀參加投資論壇 | [positive] 本公司受邀參加投資論壇,38.0,普通
2884,23.0,RSI=35,45.0,持續配息 | 營收動能,50.0,無重大訊息,37.2,普通
2105,35.0,MA多頭 | RSI=44,22.0,持續配息,68.0,[positive] 公告本公司一一五年股東常會重要決議事項。 | [positive] 本公司115年股東常會改選後董事(含獨立董事)資料 | [positive] 公告本公司股東會解除新任董事競業禁止之限制,36.4,普通
2881,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=77,22.0,營收動能,57.5,[positive] 富邦金控代富邦現代人壽公告擬投資韓國保險總代理公司,36.3,普通
2474,45.0,MACD↑ | RSI=52,15.0,持續配息,57.5,"[positive] 代子公司Catcher Ventures Inc.公告取得",35.5,普通
3036,30.0,MA多頭 | MACD↑ | RSI=78,30.0,營收動能,50.0,無重大訊息,34.0,普通
3008,30.0,MA多頭 | MACD↑ | RSI=70,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
6505,23.0,RSI=36,30.0,持續配息 | 營收動能,62.0,[positive] 公告本公司115年股東常會決議解除董事競業禁止之限制 | [positive] 公告本公司董事會通過解除經理人競業禁止之限制,33.6,普通
2886,35.0,MA多頭 | RSI=48,22.0,營收動能,50.0,無重大訊息,32.8,普通
2354,35.0,MA多頭 | RSI=37,22.0,持續配息,50.0,無重大訊息,32.8,普通
2883,33.0,RSI=48,22.0,營收動能,50.0,無重大訊息,32.0,普通
2454,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,15.0,持續配息,50.0,無重大訊息,32.0,普通
1326,23.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,31.2,普通
2412,25.0,RSI=54,22.0,持續配息,50.0,無重大訊息,28.8,普通
1301,0.0,RSI=25,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
2892,0.0,RSI=27,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
3045,15.0,RSI=50,22.0,持續配息,50.0,無重大訊息,24.8,普通
