stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
1303,60.0,MA多頭 | MACD↑ | RSI=68,23.0,營收動能,76.0,[positive] 公告本公司2026年6月合併營業額 | [positive] 公告本公司2026年第2季自結合併損益,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,49.3,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2603,39.0,MACD↑ | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,48.8,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2105,39.0,MA多頭 | MACD↑ | RSI=73,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,48.2,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
3711,53.0,MA多頭 | RSI=59 | 突破布林中軌,38.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,47.4,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
3034,44.0,MA多頭 | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,46.4,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2885,44.0,MA多頭 | RSI=51,30.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,46.1,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2884,42.0,RSI=45,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,45.7,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2408,51.0,RSI=46 | KD黃金交叉 | 突破布林中軌,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,45.6,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2883,62.0,MA多頭 | RSI=45,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,44.9,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2379,52.0,MA多頭 | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,44.7,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2301,35.0,MA多頭 | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,44.4,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2345,35.0,MA多頭 | RSI=51,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,43.2,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2330,40.0,MA多頭 | RSI=50,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,42.6,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2303,35.0,MA多頭 | RSI=56,38.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,42.4,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2886,44.0,MA多頭 | RSI=59,15.0,營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,42.2,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2353,37.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,41.8,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
1590,25.0,MA多頭 | RSI=36,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,41.6,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
8046,35.0,MA多頭 | MACD↑ | RSI=70,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,40.8,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2382,40.0,MA多頭 | RSI=48,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,40.5,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
1301,60.0,MA多頭 | MACD↑ | RSI=54,15.0,持續配息,57.5,[positive] 公告本公司2026年第2季自結合併損益,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,40.5,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2337,38.0,RSI=34 | KD超賣黃金交叉,30.0,營收動能,57.5,"[positive] 奉櫃買中心通知本公司可轉換公司債旺宏二(代號:23372)",47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,40.3,觀察股,📰 ⚠️負面 致癌油案續燒！泰山公告遭裁罰600萬元 …
2376,37.0,RSI=46,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,39.4,普通,
3017,25.0,MA多頭 | RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,39.2,普通,
2891,35.0,MA多頭 | RSI=43,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 15.94 低波動,38.8,普通,
4938,27.0,RSI=50,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,37.2,普通,
2327,25.0,RSI=36,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,36.4,普通,
2308,23.0,RSI=34,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,35.4,普通,
3036,35.0,MACD↑ | RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,35.2,普通,
2882,12.0,RSI=21,30.0,持續配息 | 營收動能,62.0,"[positive] 代子公司國泰人壽公告向霖園投資(股)公司取得使用權資產 | [positive] 本公司代子公司國泰人壽公告取得
Vertex Growth",56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,33.7,普通,
2357,2.0,RSI=24,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,31.7,普通,
2317,13.0,RSI=19 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,57.5,"[positive] 代重要子公司富士康工業互聯網股份有限公司公告2026年
半",47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,31.6,普通,
6415,25.0,RSI=36,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,31.6,普通,
2454,25.0,RSI=37,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,31.4,普通,
2474,23.0,RSI=43,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,29.4,普通,
2360,0.0,RSI=28,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,27.7,普通,
2881,12.0,RSI=29,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,27.4,普通,
2002,15.0,RSI=40,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,25.8,普通,
3045,0.0,RSI=23,22.0,,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,23.5,普通,
2412,0.0,RSI=11,15.0,,57.5,"[positive] 公告本公司投資Catalight Capital GP, L",47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 15.94 低波動,22.5,普通,
3008,8.0,RSI=18,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 15.94 低波動,21.2,普通,
