stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2884,64.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,57.0,強力候選,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2615,64.0,MA多頭 | MACD↑ | RSI=54,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,54.6,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
1326,60.0,MA多頭 | MACD↑ | RSI=61,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,53.8,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2207,60.0,MA多頭 | MACD↑ | RSI=58,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,52.0,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2603,50.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,50.9,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
6505,35.0,MA多頭 | MACD↑ | RSI=80,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買4日,50.0,,,🌐 VIX 18.38 低波動,46.8,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2892,44.0,MA多頭 | RSI=58,22.0,持續配息,50.0,無重大訊息,74.0,外資買超 | 投信連買3日,50.0,,,🌐 VIX 18.38 低波動,44.3,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
1301,60.0,MA多頭 | MACD↑ | RSI=61,15.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,44.2,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
6669,25.0,MA多頭 | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,44.0,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2412,27.0,RSI=41,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 18.38 低波動,43.4,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2105,35.0,MA多頭 | MACD↑ | RSI=77,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,43.2,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
2357,35.0,MACD↑ | RSI=46,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 18.38 低波動,43.2,觀察股,📰 正面 台燿跌到被警示！ 6月自結獲利曝光 驚呆…
