stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2376,64.0,MA多頭 | MACD↑ | RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.06↓低 | 使用率4%↓,70.0,券資比0.06↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",64.0,強力候選,361.5,📰 正面 技嘉(2376)土城啟用700千瓦AI算…
6505,64.0,MA多頭 | MACD↑ | RSI=67,45.0,持續配息 | 營收動能,57.5,[positive] 公告本公司取得其他固定資產,62.8,外資買超 | 投信連買4日 | 券資比0.07↓低 | 融資-14.6%↓ | 使用率0%↓,55.0,券資比0.07↓低 | 融資-14.6%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",58.8,強力候選,87.2,
8046,74.0,MA多頭 | MACD↑ | RSI=67,30.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.06↓低 | 使用率6%↓,70.0,券資比0.06↓低 | 使用率6%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",58.7,強力候選,1240.0,
2308,64.0,MA多頭 | MACD↑ | RSI=57,30.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買4日 | 券資比0.01↓低 | 融資+8.9% | 使用率2%↓,80.0,券資比0.01↓低 | 融資+8.9% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",58.2,強力候選,1910.0,📰 正面 台達電同時跌破5日線、季月線！市場1理由…
2379,64.0,MA多頭 | MACD↑ | RSI=60,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",57.8,強力候選,749.0,
2327,54.0,MA多頭 | MACD↑ | RSI=56,30.0,營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.01↓低 | 融資+9.9% | 使用率9%↓,80.0,券資比0.01↓低 | 融資+9.9% | 使用率9%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",56.2,強力候選,580.0,📰 正面 國巨*（2327）獲利創高股價卻腰斬！網…
2609,40.0,MA多頭 | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買4日 | 投信連買4日 | 券資比0.07↓低 | 使用率4%↓,70.0,券資比0.07↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",55.7,強力候選,59.6,
2395,64.0,MA多頭 | MACD↑ | RSI=53,30.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買4日 | 投信賣超 | 券資比0.04↓低 | 使用率1%↓,70.0,券資比0.04↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",55.7,強力候選,722.0,
2360,64.0,MA多頭 | MACD↑ | RSI=62,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",55.6,觀察股,2295.0,
2330,64.0,MA多頭 | MACD↑ | RSI=59,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",55.6,強力候選,2475.0,📰 正面 中鋼斥資3.37億元加碼台積電158張 …
2454,39.0,MA多頭 | MACD↑ | RSI=74,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率3%↓,70.0,券資比0.01↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",54.9,觀察股,5285.0,📰 正面 《半導體》聯發科AI大單想像再放大！外資…
3045,60.0,MA多頭 | MACD↑ | RSI=70,29.0,持續配息,50.0,無重大訊息,64.8,外資連買4日 | 投信買超 | 券資比0.44↑高 | 融資-56.9%↓ | 使用率0%↓,30.0,券資比0.44↑高 | 融資-56.9%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",54.0,觀察股,122.5,📰 正面 台灣大三大引擎加速成長迎黃金十年 獲利勁…
2892,60.0,MA多頭 | MACD↑ | RSI=69,22.0,持續配息,50.0,無重大訊息,68.8,外資買超 | 投信連買4日 | 券資比0.01↓低 | 使用率0%↓,70.0,券資比0.01↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",54.0,觀察股,39.5,📰 正面 第一金 (2892) 前八月獲利創高，E…
2408,49.0,MA多頭 | RSI=52,30.0,營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.03↓低 | 使用率8%↓,70.0,券資比0.03↓低 | 使用率8%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",53.3,觀察股,503.0,
6415,54.0,MA多頭 | MACD↑ | RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率5%↓,70.0,券資比0.01↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",52.6,觀察股,425.5,
2412,35.0,MA多頭 | MACD↑ | RSI=86,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買5日 | 投信連買4日 | 券資比0.02↓低 | 使用率0%↓,70.0,券資比0.02↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",52.6,觀察股,145.0,📰 正面 8月淨利年增40%、EPS達0.57元！…
3034,35.0,MA多頭 | RSI=58,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",52.1,觀察股,543.0,
2317,59.0,MA多頭 | MACD↑ | RSI=40,30.0,持續配息 | 營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 融資+8.7% | 使用率2%↓,80.0,券資比0.01↓低 | 融資+8.7% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",51.8,觀察股,250.5,
3017,52.0,MA多頭 | RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 使用率4%↓,70.0,券資比0.02↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",51.4,觀察股,3555.0,📰 正面 AI水冷大單灌進來！奇鋐產能狂擴50％、…
2603,48.0,MA多頭 | RSI=64,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買4日 | 券資比0.04↓低 | 融資+6.5% | 使用率2%↓,80.0,券資比0.04↓低 | 融資+6.5% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",50.5,觀察股,243.0,
2303,35.0,MA多頭 | MACD↑ | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.03↓低 | 融資-17.4%↓ | 使用率5%↓,55.0,券資比0.03↓低 | 融資-17.4%↓ | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",50.0,觀察股,154.0,📰 正面 明年EPS估9.2元！聯電獲本土投顧喊「…
3711,35.0,MA多頭 | MACD↑ | RSI=74,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.03↓低 | 融資-17.3%↓ | 使用率1%↓,55.0,券資比0.03↓低 | 融資-17.3%↓ | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",47.9,觀察股,699.0,📰 正面 討論牆| 日月光投控(3711)法人最新…
1303,48.0,MA多頭 | RSI=58 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,外資賣超 | 投信賣超 | 券資比0.05↓低 | 融資+7.8% | 使用率2%↓,80.0,券資比0.05↓低 | 融資+7.8% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",46.3,觀察股,238.0,📰 正面 全年獲利拚破1000億元！南亞電子材料、…
3036,35.0,MA多頭 | MACD↑ | RSI=75,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率5%↓,70.0,券資比0.01↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",46.2,觀察股,207.0,📰 正面 文曄（3036）做什麼？Q2獲利創新高後…
2891,60.0,MA多頭 | MACD↑ | RSI=50,22.0,持續配息,28.0,"[positive] [更正發行總額]本公司代子公司中國信託商業銀行公告
董事會 | [negative] 代子公司台灣人壽保險股份有限公司公告受金管會裁罰案",55.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 使用率0%↓,70.0,券資比0.02↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.8,普通,68.5,
2886,35.0,MA多頭 | RSI=50,30.0,持續配息 | 營收動能,50.0,無重大訊息,60.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 融資+8.6% | 使用率0%↓,80.0,券資比0.01↓低 | 融資+8.6% | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.3,普通,49.6,
3008,37.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 融資+10.7% | 使用率13%↓,80.0,券資比0.01↓低 | 融資+10.7% | 使用率13%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.2,普通,6245.0,
2353,40.0,MA多頭 | RSI=43 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.03↓低 | 使用率5%↓,70.0,券資比0.03↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.1,普通,31.75,
2884,40.0,MA多頭 | RSI=61,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.04↓低 | 使用率0%↓,70.0,券資比0.04↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.1,普通,45.6,
2382,35.0,MA多頭 | RSI=45,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資+10.0% | 使用率2%↓,80.0,券資比0.00↓低 | 融資+10.0% | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",45.0,普通,338.5,
2354,48.0,MA多頭 | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",44.9,普通,65.9,
2885,40.0,MA多頭 | RSI=47,22.0,營收動能,57.5,"[positive] 元大金控代子公司元大商業銀行公告董事會決議，申請
115年",56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",44.9,普通,69.2,
2301,37.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,外資賣超 | 投信賣超 | 券資比0.01↓低 | 融資+7.2% | 使用率3%↓,80.0,券資比0.01↓低 | 融資+7.2% | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",43.0,普通,287.0,
1326,33.0,RSI=42 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",42.6,普通,67.0,
2615,40.0,MA多頭 | RSI=51 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,外資賣超 | 投信賣超 | 券資比0.07↓低 | 使用率2%↓,70.0,券資比0.07↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",42.5,普通,115.5,
6669,25.0,MACD↑ | RSI=14 | KD超賣黃金交叉,30.0,營收動能,50.0,無重大訊息,59.8,外資連買4日 | 投信賣超 | 券資比0.30↑高 | 融資+9.0% | 使用率8%↓,55.0,券資比0.30↑高 | 融資+9.0% | 使用率8%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-77,031口 🔴 偏空｜VIX 15.11 低波動｜Fed 4.07%短率降",41.9,普通,2115.0,
