stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
6415,35.0,MA多頭 | RSI=59,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2412,55.0,MA多頭 | MACD↑ | RSI=60,22.0,持續配息,50.0,無重大訊息,40.8,觀察股
2615,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=75,37.0,持續配息 | 營收動能,50.0,無重大訊息,40.8,觀察股
2376,55.0,MA多頭 | MACD↑ | RSI=62,22.0,持續配息,50.0,無重大訊息,40.8,觀察股
2105,55.0,MA多頭 | MACD↑ | RSI=67,22.0,持續配息,50.0,無重大訊息,40.8,觀察股
2609,30.0,MA多頭 | MACD↑ | RSI=74,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
5880,30.0,MA多頭 | MACD↑ | RSI=73,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2353,30.0,MA多頭 | MACD↑ | RSI=73,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2337,35.0,MA多頭 | RSI=44,38.0,營收動能,50.0,無重大訊息,39.2,普通
6669,43.0,MA多頭 | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,39.2,普通
3034,35.0,MA多頭 | RSI=58,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.8,普通
2474,55.0,MA多頭 | MACD↑ | RSI=67,15.0,持續配息,50.0,無重大訊息,38.0,普通
2345,25.0,RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2327,30.0,MA多頭 | MACD↑ | RSI=74,30.0,營收動能,67.5,"[positive] 本公司受邀參加由中信證券舉辦之""2026第二季前瞻論壇""",37.5,普通
2603,30.0,MA多頭 | MACD↑ | RSI=78,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2891,30.0,MA多頭 | MACD↑ | RSI=78,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2885,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=91,22.0,營收動能,57.5,"[positive] 元大金控代子公司元大商業銀行公告董事會決議
參與「支持企業",36.3,普通
3036,35.0,MA多頭 | RSI=61,30.0,營收動能,50.0,無重大訊息,36.0,普通
2308,35.0,MA多頭 | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2395,35.0,MA多頭 | RSI=64,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
8046,35.0,MA多頭 | RSI=55,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2357,30.0,MA多頭 | MACD↑ | RSI=84,30.0,持續配息 | 營收動能,57.5,"[positive] 係因本公司有價證券於集中交易市場達公布注意交易資訊標
準，",35.5,普通
1590,33.0,RSI=37,30.0,持續配息 | 營收動能,50.0,無重大訊息,35.2,普通
2881,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=90,22.0,營收動能,50.0,無重大訊息,34.8,普通
2882,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=98,22.0,營收動能,50.0,無重大訊息,34.8,普通
2379,30.0,MA多頭 | MACD↑ | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
4938,30.0,MA多頭 | MACD↑ | RSI=93,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
1326,30.0,MA多頭 | MACD↑ | RSI=70,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2354,35.0,MA多頭 | RSI=55,22.0,持續配息,50.0,無重大訊息,32.8,普通
2382,30.0,MA多頭 | MACD↑ | RSI=75,23.0,營收動能,50.0,無重大訊息,31.2,普通
2886,30.0,MA多頭 | MACD↑ | RSI=73,22.0,營收動能,50.0,無重大訊息,30.8,普通
2883,30.0,MA多頭 | MACD↑ | RSI=93,22.0,營收動能,50.0,無重大訊息,30.8,普通
2454,35.0,MA多頭 | RSI=67,15.0,持續配息,50.0,無重大訊息,30.0,普通
