stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2615,83.0,MA多頭 | MACD↑ | RSI=56 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,61.2,強力候選,📰 正面 外送專法上路! UberOne月費漲6成…
2207,64.0,MA多頭 | MACD↑ | RSI=52,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,56.4,強力候選,📰 正面 外送專法上路! UberOne月費漲6成…
2376,71.0,MA多頭 | RSI=53 | KD黃金交叉 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,55.6,強力候選,📰 正面 外送專法上路! UberOne月費漲6成…
1326,68.0,MA多頭 | MACD↑ | RSI=65 | KD黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 16.2 低波動,52.4,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
6669,60.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,52.0,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2395,60.0,MA多頭 | MACD↑ | RSI=66,30.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,51.7,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2303,51.0,RSI=42 | KD黃金交叉 | 突破布林中軌,45.0,持續配息 | 營收動能,60.0,[positive] 本公司召開2026年第二季法人說明會,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,51.6,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2603,50.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,50.9,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
1301,74.0,MA多頭 | MACD↑ | 突破20日高 | RSI=64,15.0,持續配息,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,50.3,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
1590,41.0,RSI=48 | KD黃金交叉 | 突破布林中軌,37.0,持續配息 | 營收動能,60.0,[positive] 公告本公司受邀參加台灣摩根士丹利證券股份有限公司舉辦之線上法,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,49.8,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
6505,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=79,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,49.7,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
3711,53.0,MA多頭 | RSI=54 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,49.6,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2330,53.0,MA多頭 | RSI=56 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,48.9,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2354,45.0,MA多頭 | MACD↑ | RSI=44,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,48.0,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
5880,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=70,30.0,持續配息 | 營收動能,62.5,[positive] 公告本公司暨主要子公司115年6月份自結合併盈餘,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,46.5,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2105,35.0,MA多頭 | MACD↑ | RSI=82,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,46.2,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2382,56.0,MA多頭 | RSI=59 | KD黃金交叉,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,46.1,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2883,57.0,MA多頭 | RSI=52 | 突破布林中軌,15.0,營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,44.4,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
8046,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=74,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,44.3,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2884,29.0,RSI=45,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,44.2,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2357,37.0,RSI=36,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,43.9,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2301,33.0,RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,43.8,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2892,40.0,MA多頭 | RSI=58,22.0,持續配息,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,43.5,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
1303,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=74,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,42.2,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
3034,15.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,41.6,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2408,42.0,RSI=57,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,41.2,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2317,27.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,40.2,觀察股,📰 正面 外送專法上路! UberOne月費漲6成…
2308,23.0,RSI=43,45.0,持續配息 | 營收動能,60.0,[positive] 本公司自辦法人說明會之相關資訊,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,39.9,普通,
4938,31.0,RSI=47 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,39.8,普通,
2886,40.0,MA多頭 | RSI=62,0.0,,57.5,"[positive] 代本公司之子公司兆豐國際商業銀行公告董事會決議
解除經理人",71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,36.8,普通,
2609,23.0,RSI=46,38.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,36.4,普通,
2881,37.0,RSI=42,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,36.2,普通,
2353,31.0,RSI=32 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,36.2,普通,
2454,23.0,RSI=34,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,36.0,普通,
2337,27.0,RSI=32,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.2 低波動,36.0,普通,
2360,23.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,35.8,普通,
2345,15.0,RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,35.6,普通,
2885,35.0,MA多頭 | RSI=53,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,35.2,普通,
6415,15.0,RSI=33,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,35.1,普通,
2474,38.0,RSI=31 | KD超賣黃金交叉,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,34.7,普通,
2379,25.0,RSI=44,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,34.6,普通,
3008,37.0,RSI=32,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,34.4,普通,
2327,33.0,RSI=32,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,34.4,普通,
3045,0.0,RSI=23,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買4日 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,34.0,普通,
3017,15.0,RSI=38,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,32.6,普通,
2412,13.0,RSI=8 | KD超賣黃金交叉,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,32.6,普通,
2002,31.0,RSI=35 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,31.4,普通,
3036,15.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,31.2,普通,
2891,0.0,RSI=28,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.2 低波動,30.7,普通,
2882,12.0,RSI=26,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.2 低波動,29.2,普通,
