stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,64.0,MA多頭 | MACD↑ | RSI=66,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",64.0,觀察股,519.0,
2615,60.0,MA多頭 | MACD↑ | RSI=66 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,74.8,外資連買5日 | 投信買超 | 券資比0.01↓低 | 融資-11.1%↓ | 使用率2%↓,55.0,券資比0.01↓低 | 融資-11.1%↓ | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",60.7,觀察股,86.1,📰 正面 萬海首季獲利年減12% 每股盈餘2.73…
2207,60.0,MA多頭 | MACD↑ | RSI=66,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",58.0,觀察股,522.0,📰 正面 【11:20 即時新聞】和泰車(2207…
2357,60.0,MA多頭 | MACD↑ | RSI=66,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.03↓低 | 使用率1%↓,70.0,券資比0.03↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",58.0,觀察股,799.0,📰 正面 華碩AI伺服器動能向上，今、明年獲利看增…
2603,60.0,MA多頭 | MACD↑ | RSI=67 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",57.5,觀察股,207.5,
2354,44.0,MACD↑ | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買5日 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",56.9,觀察股,56.4,📰 ⚠️負面 年減61%！鴻準3月營收46.89億元創…
3045,45.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,78.8,外資連買5日 | 投信買超 | 券資比0.05↓低 | 融資暴增+181.1%⚠️ | 使用率0%↓,65.0,券資比0.05↓低 | 融資暴增+181.1%⚠️ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",56.0,觀察股,112.0,📰 正面 台灣大三大引擎加速成長迎黃金十年 獲利勁…
2891,49.0,MACD↑ | RSI=49,22.0,持續配息,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.01↓低 | 使用率0%↓,70.0,券資比0.01↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",54.9,觀察股,64.8,📰 正面 中信金（2891）狂飆70.5元歷史天價…
2002,60.0,MA多頭 | MACD↑ | RSI=61,22.0,持續配息,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.03↓低 | 使用率1%↓,70.0,券資比0.03↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",54.0,觀察股,18.85,
4938,50.0,MACD↑ | RSI=58 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-90,038口 🔴 偏空｜VIX 15.97 低波動｜Fed 3.68%短率升",52.6,觀察股,86.6,📰 正面 和碩首季獲利遜預期...股價重摔5% 分…
