stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2207,64.0,MA多頭 | MACD↑ | RSI=46,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,57.0,強力候選,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2603,64.0,MA多頭 | MACD↑ | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,55.8,強力候選,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2395,60.0,MA多頭 | MACD↑ | RSI=60,30.0,營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,51.7,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
5880,40.0,MA多頭 | RSI=64,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,50.4,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
6505,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=77,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,49.7,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
1326,60.0,MA多頭 | MACD↑ | RSI=66,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,49.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
6669,50.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,48.5,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2884,37.0,RSI=39,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.0,外資連買5日 | 投信連買4日,50.0,,,🌐 VIX 17.39 低波動,47.6,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
1301,68.0,MA多頭 | MACD↑ | RSI=67 | KD黃金交叉,15.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,47.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2615,33.0,RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,46.8,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2105,35.0,MA多頭 | MACD↑ | RSI=80,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買5日 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,46.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2892,44.0,MA多頭 | RSI=59,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,46.1,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2886,40.0,MA多頭 | RSI=66,15.0,營收動能,72.0,[positive] 公告本公司將召開2026年第二季線上法人說明會 | [positive] 本公司將於115/08/31~115/09/02參與高盛(G,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,44.1,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2382,48.0,MA多頭 | RSI=57,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,43.3,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
3711,35.0,MA多頭 | RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,43.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2330,35.0,MA多頭 | RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,43.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2354,45.0,MA多頭 | MACD↑ | RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,43.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2408,47.0,RSI=49 | 突破布林中軌,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 17.39 低波動,43.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2376,33.0,RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,42.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
1303,45.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,42.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
8046,39.0,MA多頭 | MACD↑ | RSI=72,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,42.2,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2303,25.0,RSI=37,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,41.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
3034,15.0,RSI=31,45.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,41.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2357,27.0,RSI=31,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,40.4,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
2885,35.0,MA多頭 | RSI=45,30.0,營收動能,62.5,[positive] 元大金控公告115年6月份自結合併損益,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,40.0,觀察股,📰 正面 國泰金上半年獲利765億元 每股盈餘4.…
1590,15.0,RSI=40,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,39.2,普通,
2308,23.0,RSI=36,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,39.0,普通,
2379,35.0,MA多頭 | RSI=38,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,38.8,普通,
2360,23.0,RSI=30,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,36.9,普通,
2883,39.0,MA多頭 | RSI=46,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,36.8,普通,
2327,25.0,RSI=33,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,36.4,普通,
2301,25.0,RSI=44,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,36.2,普通,
2881,37.0,RSI=32,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,36.2,普通,
2317,13.0,RSI=22 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,84.0,[positive] 代子公司HCM International Company公 | [positive] 公告本公司參與投資人說明會 | [positive] 公告本公司參與投資人說明會,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,35.6,普通,
2345,15.0,RSI=43,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,35.6,普通,
3036,35.0,MACD↑ | RSI=33,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,35.2,普通,
3008,37.0,RSI=34,15.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 17.39 低波動,35.0,普通,
2609,15.0,RSI=39,38.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,34.2,普通,
4938,15.0,RSI=54,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,33.0,普通,
3017,15.0,RSI=40,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,32.6,普通,
2882,12.0,RSI=22,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,31.9,普通,
3045,0.0,RSI=25,30.0,營收動能,50.0,無重大訊息,77.0,外資連買3日 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,31.9,普通,
2891,0.0,RSI=26,30.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 17.39 低波動,31.3,普通,
2353,15.0,RSI=36,22.0,持續配息,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,30.6,普通,
6415,0.0,RSI=27,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,29.8,普通,
2002,23.0,RSI=35,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 17.39 低波動,28.6,普通,
2337,6.0,RSI=21 | KD黃金交叉,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買4日,50.0,,,🌐 VIX 17.39 低波動,28.6,普通,
2454,0.0,RSI=26,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,28.0,普通,
2412,0.0,RSI=8,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,25.9,普通,
2474,0.0,RSI=29,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 17.39 低波動,21.4,普通,
