stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
2603,55.0,MA多頭 | MACD↑ | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,觀察股
2884,55.0,MA多頭 | MACD↑ | RSI=70,30.0,持續配息 | 營收動能,60.0,[positive] 玉山金控受邀參加Goldman Sachs舉辦Asia Fi,46.0,觀察股
2379,55.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2327,55.0,MA多頭 | MACD↑ | RSI=70,30.0,營收動能,50.0,無重大訊息,44.0,觀察股
3008,55.0,MA多頭 | MACD↑ | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2207,55.0,MA多頭 | MACD↑ | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2615,35.0,MA多頭 | RSI=48,45.0,持續配息 | 營收動能,57.5,"[positive] 代本公司之轉投資公司萬海航運香港廣州辦事處公告
向深圳聯豐",43.5,觀察股
2885,55.0,MA多頭 | MACD↑ | RSI=65,22.0,營收動能,57.5,"[positive] 元大金控代子公司元大投信公告該公司接獲鼎創達股份有
限公司",42.3,觀察股
1303,35.0,MA多頭 | RSI=58,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2317,35.0,MA多頭 | RSI=53,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2303,33.0,RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,41.2,觀察股
2382,55.0,MA多頭 | MACD↑ | RSI=65,23.0,營收動能,50.0,無重大訊息,41.2,觀察股
5880,30.0,MA多頭 | MACD↑ | RSI=71,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2892,30.0,MA多頭 | MACD↑ | RSI=82,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
4938,30.0,MA多頭 | MACD↑ | RSI=76,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2308,35.0,MA多頭 | RSI=52,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.8,普通
3034,33.0,RSI=51,37.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
3711,25.0,RSI=47,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2609,25.0,MA多頭 | RSI=42,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2301,25.0,RSI=51,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
2345,25.0,RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,38.0,普通
3045,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=77,29.0,持續配息,50.0,無重大訊息,37.6,普通
2891,30.0,MA多頭 | MACD↑ | RSI=71,37.0,持續配息 | 營收動能,50.0,無重大訊息,36.8,普通
2408,35.0,MA多頭 | RSI=55,30.0,營收動能,50.0,無重大訊息,36.0,普通
2353,35.0,MA多頭 | RSI=63,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2454,35.0,MA多頭 | RSI=54,29.0,持續配息,50.0,無重大訊息,35.6,普通
6669,25.0,RSI=37,37.0,持續配息 | 營收動能,50.0,無重大訊息,34.8,普通
2330,25.0,RSI=49,37.0,持續配息 | 營收動能,50.0,無重大訊息,34.8,普通
2412,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=71,22.0,持續配息,50.0,無重大訊息,34.8,普通
2881,30.0,MA多頭 | MACD↑ | RSI=88,22.0,營收動能,62.5,[positive] 公告本公司暨主要子公司115年5月合併自結損益,33.3,普通
2376,35.0,MA多頭 | RSI=55,22.0,持續配息,50.0,無重大訊息,32.8,普通
2357,35.0,MA多頭 | RSI=61,22.0,持續配息,50.0,無重大訊息,32.8,普通
6505,25.0,MA多頭 | RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2360,25.0,RSI=47,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
8046,25.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
6415,25.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
1326,25.0,MA多頭 | RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2395,25.0,RSI=49,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2354,25.0,RSI=42,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
2337,15.0,RSI=44,38.0,營收動能,50.0,無重大訊息,31.2,普通
1590,23.0,RSI=36,30.0,持續配息 | 營收動能,50.0,無重大訊息,31.2,普通
2886,30.0,MA多頭 | MACD↑ | RSI=76,22.0,營收動能,50.0,無重大訊息,30.8,普通
3017,15.0,RSI=42,37.0,持續配息 | 營收動能,50.0,無重大訊息,30.8,普通
2883,30.0,MA多頭 | MACD↑ | RSI=78,22.0,營收動能,50.0,無重大訊息,30.8,普通
2474,35.0,MA多頭 | RSI=56,15.0,持續配息,50.0,無重大訊息,30.0,普通
2882,30.0,MA多頭 | MACD↑ | RSI=76,15.0,營收動能,50.0,無重大訊息,28.0,普通
2105,30.0,MA多頭 | MACD↑ | RSI=76,15.0,,50.0,無重大訊息,28.0,普通
2002,15.0,RSI=54,22.0,持續配息,50.0,無重大訊息,24.8,普通
1301,15.0,RSI=46,22.0,持續配息,50.0,無重大訊息,24.8,普通
3036,0.0,RSI=21,15.0,營收動能,57.5,[positive] 代子公司Future Electronics Inc.公告，,17.5,普通
