stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,64.0,MA多頭 | MACD↑ | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",64.0,強力候選,558.0,📰 正面 聯詠(3034)營收站上近三年高點，這波…
3036,74.0,MA多頭 | MACD↑ | RSI=62,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 融資+7.8% | 使用率5%↓,80.0,券資比0.01↓低 | 融資+7.8% | 使用率5%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",59.4,強力候選,205.5,📰 正面 文曄（3036）做什麼？Q2獲利創新高後…
2353,64.0,MA多頭 | MACD↑ | RSI=53,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.03↓低 | 使用率5%↓,70.0,券資比0.03↓低 | 使用率5%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",58.2,強力候選,31.95,📰 正面 【Hot台股】美光記憶體擴產帶飛？宏碁亮…
3711,60.0,MA多頭 | MACD↑ | RSI=62 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",57.5,強力候選,638.0,
2891,60.0,MA多頭 | MACD↑ | RSI=67,22.0,持續配息,50.0,無重大訊息,74.8,外資連買5日 | 投信買超 | 券資比0.03↓低 | 融資-25.3%↓ | 使用率0%↓,55.0,券資比0.03↓低 | 融資-25.3%↓ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",56.1,強力候選,69.5,📰 正面 前8月賺538.79億！「這家金控」加計…
2615,62.0,MA多頭 | RSI=60,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.8,外資連買5日 | 投信賣超 | 券資比0.11 | 使用率2%↓,55.0,券資比0.11 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",56.0,強力候選,120.5,📰 正面 〈焦點股〉萬海上半年獲利近翻倍 股價站上…
2886,60.0,MA多頭 | MACD↑ | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,69.8,外資買超 | 投信買超 | 券資比0.01↓低 | 融資暴增+63.5%⚠️ | 使用率0%↓,65.0,券資比0.01↓低 | 融資暴增+63.5%⚠️ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",55.9,強力候選,51.1,📰 正面 台股大逃殺！這檔金融股還創新高法人看好今…
2609,64.0,MA多頭 | MACD↑ | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.07↓低 | 使用率4%↓,70.0,券資比0.07↓低 | 使用率4%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",55.6,強力候選,61.0,
2379,44.0,MACD↑ | RSI=51 | 突破布林中軌,30.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.00↓低 | 使用率2%↓,70.0,券資比0.00↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",55.0,強力候選,727.0,
2885,60.0,MA多頭 | MACD↑ | RSI=69,22.0,營收動能,50.0,無重大訊息,69.8,外資連買3日 | 投信賣超 | 券資比0.00↓低 | 融資+6.6% | 使用率0%↓,80.0,券資比0.00↓低 | 融資+6.6% | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",54.3,觀察股,70.0,📰 正面 2885 元大金- 台股火熱助燃成長動能…
2303,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買5日 | 券資比0.03↓低 | 使用率7%↓,70.0,券資比0.03↓低 | 使用率7%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",54.2,觀察股,156.0,📰 正面 2303 聯電 - 🍎「台股是牛來還是騙…
2360,60.0,MA多頭 | MACD↑ | RSI=67,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",53.8,觀察股,2290.0,📰 正面 台積電2360元天價曇花一現！尾盤爆47…
2382,64.0,MA多頭 | MACD↑ | RSI=53,37.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",52.3,觀察股,343.0,📰 正面 【優分析即時新聞】廣達(2382)8月營…
2408,38.0,RSI=46 | KD黃金交叉 | 突破布林中軌,30.0,營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買3日 | 券資比0.03↓低 | 使用率8%↓,70.0,券資比0.03↓低 | 使用率8%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",52.1,觀察股,525.0,
2603,52.0,MA多頭 | RSI=57,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",51.4,觀察股,240.5,📰 正面 長榮海運目標價上調，台股長榮2603還能…
2892,35.0,MA多頭 | MACD↑ | RSI=82,22.0,持續配息,50.0,無重大訊息,78.8,外資連買3日 | 投信買超 | 券資比0.01↓低 | 融資暴增+71.6%⚠️ | 使用率0%↓,65.0,券資比0.01↓低 | 融資暴增+71.6%⚠️ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",50.0,觀察股,39.8,📰 正面 台股失守4萬6、金融股卻逆勢狂飆！「這4…
6415,44.0,MACD↑ | RSI=58 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率5%↓,70.0,券資比0.01↓低 | 使用率5%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",49.6,觀察股,437.5,
1303,48.0,MA多頭 | RSI=47 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.07↓低 | 使用率2%↓,70.0,券資比0.07↓低 | 使用率2%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",49.1,觀察股,238.0,📰 正面 塑化股大漲！中石化、中華化雙漲停，南亞E…
5880,35.0,MA多頭 | MACD↑ | RSI=75,15.0,持續配息,50.0,無重大訊息,78.8,外資連買3日 | 投信買超 | 券資比0.02↓低 | 融資暴增+70.5%⚠️ | 使用率0%↓,65.0,券資比0.02↓低 | 融資暴增+70.5%⚠️ | 使用率0%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",48.6,觀察股,27.3,📰 正面 合庫金獲利／前五月賺112億元續創新高 …
2454,35.0,MA多頭 | MACD↑ | RSI=72,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.00↓低 | 使用率3%↓,70.0,券資比0.00↓低 | 使用率3%↓,,"📈 大盤季線上（季線走平）
🌐 外資期貨-76,110口 🔴 偏空｜VIX 15.41 低波動｜Fed 3.96%短率降",48.4,觀察股,4710.0,
