stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
2303,35.0,MA多頭 | MACD↑ | RSI=75,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,44.4,觀察股,
8046,35.0,MA多頭 | MACD↑ | RSI=79,30.0,持續配息 | 營收動能,50.0,無重大訊息,74.0,外資買超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,43.6,觀察股,
1590,35.0,MA多頭 | MACD↑ | RSI=70,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,43.0,觀察股,
3034,40.0,MA多頭 | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,42.0,觀察股,
2327,40.0,MA多頭 | RSI=65,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,41.7,觀察股,
1301,43.0,MA多頭 | MACD↑ | RSI=73 | KD黃金交叉,22.0,持續配息,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,41.6,觀察股,
3045,43.0,RSI=48 | 突破布林中軌,29.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,41.2,觀察股,
2353,33.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,40.4,觀察股,
2891,40.0,MA多頭 | RSI=59,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,39.9,普通,
2615,27.0,RSI=32,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,39.8,普通,
2609,23.0,RSI=50,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買3日,50.0,,,🌐 VIX 16.77 低波動,39.0,普通,
2454,46.0,RSI=57 | KD黃金交叉,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,38.7,普通,
3036,27.0,RSI=36,30.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,38.4,普通,
2105,27.0,RSI=34,22.0,持續配息,50.0,無重大訊息,74.0,外資買超 | 投信連買3日,50.0,,,🌐 VIX 16.77 低波動,38.3,普通,
1326,43.0,MA多頭 | MACD↑ | RSI=74 | KD黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,37.9,普通,
2382,37.0,RSI=49,23.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,37.3,普通,
2360,27.0,RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,37.2,普通,
2376,37.0,RSI=49,22.0,持續配息,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,37.0,普通,
2885,40.0,MA多頭 | RSI=67,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,36.9,普通,
2317,15.0,RSI=33,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,35.6,普通,
2408,35.0,MA多頭 | RSI=60,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,35.2,普通,
2884,25.0,RSI=49,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,34.6,普通,
2308,27.0,RSI=36,37.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,34.4,普通,
2603,2.0,RSI=12,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,34.1,普通,
4938,2.0,RSI=30,45.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,34.1,普通,
2354,23.0,RSI=44,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,33.9,普通,
2882,25.0,RSI=41,15.0,營收動能,50.0,無重大訊息,62.0,外資連買3日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,33.2,普通,
2883,25.0,RSI=51,15.0,營收動能,50.0,無重大訊息,62.0,外資連買4日 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,33.2,普通,
3008,25.0,RSI=52,30.0,持續配息 | 營收動能,60.0,[positive] 本公司召開法人說明會事宜,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,33.2,普通,
2881,25.0,RSI=43,15.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,32.0,普通,
2207,15.0,RSI=37,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.77 低波動,31.2,普通,
2474,15.0,RSI=45,15.0,持續配息,57.5,[positive] 代子公司益釧股份有限公司公告一年內累積取得邦特生物科技股份有,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,28.4,普通,
2337,15.0,RSI=53,30.0,營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,28.2,普通,
2002,15.0,RSI=51,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,25.8,普通,
2412,0.0,RSI=28,22.0,持續配息,60.0,[positive] 本公司將召開線上法說會說明115年第2季營運成果,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.77 低波動,25.6,普通,
2357,13.0,RSI=18 | KD超賣黃金交叉,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.77 低波動,25.0,普通,
