stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2408,60.0,MA多頭 | MACD↑ | 突破20日高 | RSI=62,30.0,營收動能,50.0,無重大訊息,84.8,外資連買5日 | 投信買超 | 券資比0.03↓低 | 融資+12.1% | 使用率12%↓,80.0,券資比0.03↓低 | 融資+12.1% | 使用率12%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",61.2,強力候選,502.0,📰 正面 在手訂單達110億元！「廠務工程大廠」上…
2603,60.0,MA多頭 | MACD↑ | 突破20日高 | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",59.6,強力候選,214.0,📰 正面 2603 長榮 - 長榮海運旺季歡樂頌，…
3017,60.0,MA多頭 | MACD↑ | RSI=64,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 使用率4%↓,70.0,券資比0.02↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",58.6,強力候選,2765.0,📰 正面 奇鋐營收創高 輝達、ASIC訂單進補 擴…
2379,64.0,MA多頭 | MACD↑ | RSI=51,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.02↓低 | 使用率2%↓,70.0,券資比0.02↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",58.2,強力候選,758.0,
2376,64.0,MA多頭 | MACD↑ | RSI=54,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.01↓低 | 使用率4%↓,70.0,券資比0.01↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",57.1,強力候選,349.5,📰 正面 【2026/07月營收公告】技嘉(237…
4938,64.0,MA多頭 | MACD↑ | RSI=62,30.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",56.8,強力候選,89.5,📰 正面 和碩首季獲利遜預期...股價重摔5% 分…
1590,60.0,MA多頭 | MACD↑ | RSI=69,45.0,持續配息 | 營收動能,50.0,無重大訊息,63.8,外資連買5日 | 投信賣超 | 券資比0.00↓低 | 融資暴增+94.9%⚠️ | 使用率0%↓,65.0,券資比0.00↓低 | 融資暴增+94.9%⚠️ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",56.8,強力候選,1570.0,📰 正面 【2026/07月營收公告】亞德客-KY…
6669,64.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 融資+13.6% | 使用率3%↓,80.0,券資比0.02↓低 | 融資+13.6% | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",56.4,強力候選,6010.0,📰 正面 △個股：毛利率回升，緯穎(6669)Q2…
2454,54.0,MA多頭 | MACD↑ | RSI=57,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率3%↓,70.0,券資比0.00↓低 | 使用率3%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",56.2,強力候選,3960.0,📰 正面 北美大廠訂單補爆 聯發科小金雞發威！法人…
2002,39.0,MA多頭 | MACD↑ | 突破20日高 | RSI=76,37.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",54.9,觀察股,19.65,📰 ⚠️負面 中鋼 (2002) 終結連四季虧損，35…
2615,60.0,MA多頭 | MACD↑ | RSI=58 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",54.4,觀察股,87.5,📰 正面 【2026/07月營收公告】萬海(261…
2882,64.0,MA多頭 | MACD↑ | RSI=60,37.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.06↓低 | 使用率0%↓,70.0,券資比0.06↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",53.4,觀察股,101.0,
2337,64.0,MA多頭 | MACD↑ | RSI=54 | 突破布林中軌,30.0,營收動能,50.0,無重大訊息,59.0,外資賣超 | 投信買超 | 券資比0.03↓低 | 融資+6.6% | 使用率19%↓,80.0,券資比0.03↓低 | 融資+6.6% | 使用率19%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-89,201口 🔴 偏空｜VIX 15.48 低波動｜Fed 3.71%短率降",53.4,觀察股,133.5,📰 正面 記憶體需求狂奔猛進！「這龍頭」月營收首破…
