stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,news_signal
1590,25.0,MA多頭 | RSI=36,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.0,外資買超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,41.6,觀察股,📰 正面 友達6月營收249億元 月增4.7%！外…
8046,35.0,MA多頭 | MACD↑ | RSI=70,37.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.86 低波動,40.8,觀察股,📰 正面 友達6月營收249億元 月增4.7%！外…
2382,40.0,MA多頭 | RSI=48,30.0,營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.86 低波動,40.5,觀察股,📰 正面 友達6月營收249億元 月增4.7%！外…
1301,60.0,MA多頭 | MACD↑ | RSI=54,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,39.4,普通,
2376,37.0,RSI=46,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.86 低波動,39.4,普通,
2337,38.0,RSI=34 | KD超賣黃金交叉,30.0,營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,39.2,普通,
3017,25.0,MA多頭 | RSI=48,45.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,39.2,普通,
2891,35.0,MA多頭 | RSI=43,30.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,外資賣超 | 投信連買5日,50.0,,,🌐 VIX 16.86 低波動,38.8,普通,
2327,25.0,RSI=36,30.0,營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,36.4,普通,
2308,23.0,RSI=34,45.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,35.4,普通,
3036,35.0,MACD↑ | RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,35.2,普通,
2882,12.0,RSI=21,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,31.9,普通,
2357,2.0,RSI=24,37.0,持續配息 | 營收動能,50.0,無重大訊息,62.0,外資連買5日 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,31.7,普通,
6415,25.0,RSI=36,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,31.6,普通,
2454,25.0,RSI=37,29.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,31.4,普通,
2317,13.0,RSI=19 | KD超賣黃金交叉,30.0,持續配息 | 營收動能,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,30.4,普通,
2474,23.0,RSI=43,15.0,持續配息,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,29.4,普通,
2881,12.0,RSI=29,15.0,營收動能,57.5,"[positive] 富邦金控代子公司富邦銀行(香港)有限公司公告完成
美元3億",56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,28.5,普通,
2360,0.0,RSI=28,30.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資買超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,27.7,普通,
2002,15.0,RSI=40,22.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,25.8,普通,
3045,0.0,RSI=23,22.0,,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,23.5,普通,
2412,0.0,RSI=11,15.0,,50.0,無重大訊息,47.0,外資賣超 | 投信買超,50.0,,,🌐 VIX 16.86 低波動,21.4,普通,
3008,8.0,RSI=18,15.0,持續配息,50.0,無重大訊息,32.0,外資賣超 | 投信賣超,50.0,,,🌐 VIX 16.86 低波動,21.2,普通,
