stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
4938,60.0,MA多頭 | MACD↑ | RSI=61,30.0,持續配息 | 營收動能,50.0,無重大訊息,72.8,外資買超 | 投信連買4日 | 券資比0.01↓低 | 融資+18.3% | 使用率1%↓,80.0,券資比0.01↓低 | 融資+18.3% | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",57.0,觀察股,89.7,📰 正面 和碩首季獲利遜預期...股價重摔5% 分…
2609,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=90,45.0,持續配息 | 營收動能,50.0,無重大訊息,81.8,外資連買4日 | 投信連買5日 | 券資比0.03↓低 | 融資+13.9% | 使用率4%↓,80.0,券資比0.03↓低 | 融資+13.9% | 使用率4%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",55.6,觀察股,60.3,📰 ⚠️負面 2609 陽明 - 陽明爆量11.39萬…
3017,35.0,MA多頭 | MACD↑ | RSI=70,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.00↓低 | 使用率4%↓,70.0,券資比0.00↓低 | 使用率4%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",55.3,觀察股,2985.0,
2603,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=88,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買5日 | 投信買超 | 券資比0.03↓低 | 使用率3%↓,70.0,券資比0.03↓低 | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",55.3,觀察股,246.0,
2357,60.0,MA多頭 | MACD↑ | RSI=64,30.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.03↓低 | 融資-18.1%↓ | 使用率1%↓,55.0,券資比0.03↓低 | 融資-18.1%↓ | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",54.5,觀察股,913.0,
2354,60.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率8%↓,70.0,券資比0.00↓低 | 使用率8%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",54.4,觀察股,60.2,
2105,60.0,MA多頭 | MACD↑ | RSI=61 | KD黃金交叉,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.00↓低 | 融資+8.4% | 使用率1%↓,80.0,券資比0.00↓低 | 融資+8.4% | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",54.1,觀察股,31.5,📰 正面 【12:04 即時新聞】正新(2105)…
2301,35.0,MA多頭 | MACD↑ | RSI=73,45.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資買超 | 投信買超 | 券資比0.01↓低 | 融資+11.7% | 使用率3%↓,80.0,券資比0.01↓低 | 融資+11.7% | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",53.5,觀察股,267.0,📰 正面 光寶科Q2獲利創新高 法人上看370元 …
2353,50.0,MA多頭 | MACD↑ | RSI=66,30.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",52.6,觀察股,31.0,
6415,50.0,MA多頭 | MACD↑ | RSI=61 | 突破布林中軌,45.0,持續配息 | 營收動能,58.0,[positive] 本公司受邀參加UBS所舉辦之線上法說會,56.8,外資買超 | 投信賣超 | 券資比0.02↓低 | 使用率5%↓,70.0,券資比0.02↓低 | 使用率5%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",52.6,觀察股,448.0,📰 正面 【10:03 即時新聞】矽力*-KY(6…
2615,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=93,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.05↓低 | 使用率2%↓,70.0,券資比0.05↓低 | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,423口 🔴 偏空｜VIX 14.97 低波動｜Fed 3.7%短率降",52.1,觀察股,113.5,📰 正面 78萬水手注意！財報亮眼萬海閃紅燈逼百元…
