stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,64.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.07↓低 | 使用率2%↓,70.0,券資比0.07↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",59.8,強力候選,552.0,
6505,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=62,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.02↓低 | 融資-12.3%↓ | 使用率0%↓,55.0,券資比0.02↓低 | 融資-12.3%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",58.7,觀察股,76.7,
1303,64.0,MA多頭 | MACD↑ | RSI=66,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買5日 | 券資比0.07↓低 | 使用率2%↓,70.0,券資比0.07↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",58.2,強力候選,234.5,📰 正面 盈餘：南亞(1303)股價遭警示，自結7…
2395,52.0,MA多頭 | 突破20日高 | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.02↓低 | 使用率1%↓,70.0,券資比0.02↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",57.2,強力候選,711.0,📰 正面 研華(2395) Q2營收、獲利同步創下…
2354,64.0,MA多頭 | MACD↑ | 突破20日高 | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率8%↓,70.0,券資比0.00↓低 | 使用率8%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",55.6,強力候選,65.9,📰 正面 鴻準7月營收創新高！AI需求助攻亮燈漲停…
2330,64.0,MA多頭 | MACD↑ | RSI=54,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",55.6,強力候選,2440.0,
2317,54.0,MACD↑ | RSI=36 | 突破布林中軌,37.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",55.2,強力候選,256.0,📰 正面 鴻海（2317）AI訂單排到2027！黃…
8046,64.0,MA多頭 | MACD↑ | RSI=46,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.06↓低 | 使用率6%↓,70.0,券資比0.06↓低 | 使用率6%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",55.0,強力候選,1225.0,
2353,54.0,MA多頭 | MACD↑ | RSI=50,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.06↓低 | 使用率5%↓,70.0,券資比0.06↓低 | 使用率5%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",54.8,觀察股,31.75,
3017,60.0,MA多頭 | MACD↑ | RSI=68,45.0,持續配息 | 營收動能,50.0,無重大訊息,55.0,外資賣超 | 投信買超 | 券資比0.02↓低 | 使用率4%↓,70.0,券資比0.02↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-78,706口 🔴 偏空｜VIX 15.83 低波動｜Fed 3.77%短率升",53.8,觀察股,3410.0,📰 正面 液冷進入下半場！奇鋐(3017)、雙鴻(…
