stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
3034,52.0,MA多頭 | RSI=52,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.04↓低 | 使用率2%↓,70.0,券資比0.04↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",60.4,強力候選,547.0,📰 正面 【2026/08月營收公告】聯詠(303…
2360,60.0,MA多頭 | MACD↑ | RSI=55,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",59.6,強力候選,2160.0,📰 正面 致茂營收／8月56.32億元創新高 輝達…
2330,55.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,55.0,[positive] 台積公司2026年8月營收報告,71.8,外資買超 | 投信買超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",58.9,強力候選,2410.0,
2609,42.0,RSI=37 | 突破布林中軌,45.0,持續配息 | 營收動能,50.0,無重大訊息,80.8,外資連買3日 | 投信買超 | 券資比0.06↓低 | 使用率4%↓,70.0,券資比0.06↓低 | 使用率4%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",57.4,強力候選,59.4,📰 正面 【2026/08月營收公告】陽明(260…
2207,60.0,MA多頭 | MACD↑ | RSI=56,30.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資連買3日 | 投信連買5日 | 券資比0.00↓低 | 融資-29.3%↓ | 使用率0%↓,55.0,券資比0.00↓低 | 融資-29.3%↓ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",56.6,強力候選,530.0,
1303,60.0,MA多頭 | MACD↑ | RSI=70,45.0,持續配息 | 營收動能,58.0,[positive] 本公司受邀參加群益證券舉辦之法人說明會,52.0,外資賣超 | 投信連買5日 | 券資比0.05↓低 | 使用率2%↓,70.0,券資比0.05↓低 | 使用率2%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",53.9,觀察股,234.5,📰 正面 《塑膠股》南亞AI材料爆發！外資估獲利暴…
2354,48.0,MA多頭 | RSI=69,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",53.9,觀察股,65.7,📰 正面 股價不買單！「這檔機殼大廠」8月營收暴增…
2303,60.0,MA多頭 | MACD↑ | RSI=63,45.0,持續配息 | 營收動能,50.0,無重大訊息,52.0,外資賣超 | 投信連買5日 | 券資比0.03↓低 | 使用率6%↓,70.0,券資比0.03↓低 | 使用率6%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",52.7,觀察股,140.5,📰 正面 Q2獲利年增飆374%！「這大廠」搶攻台…
2412,35.0,MA多頭 | MACD↑ | 突破20日高 | RSI=79,37.0,持續配息 | 營收動能,50.0,無重大訊息,75.8,外資連買5日 | 投信連買3日 | 券資比0.01↓低 | 融資暴增+56.4%⚠️ | 使用率0%↓,65.0,券資比0.01↓低 | 融資暴增+56.4%⚠️ | 使用率0%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",51.9,觀察股,140.5,📰 正面 中華電8月EPS創15年新高 拿下單月電…
1301,60.0,MA多頭 | MACD↑ | RSI=69,22.0,持續配息,50.0,無重大訊息,60.8,外資買超 | 投信賣超 | 券資比0.05↓低 | 融資+5.3% | 使用率1%↓,80.0,券資比0.05↓低 | 融資+5.3% | 使用率1%↓,,"📈 大盤季線上（多方）
🌐 外資期貨-85,067口 🔴 偏空｜VIX 17.06 低波動｜Fed 3.85%短率升",51.2,觀察股,64.6,
