stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,chip_score,chip_signals,margin_score,margin_signals,insider_signal,macro_context,final_score,tier,close,news_signal
2884,60.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買3日 | 投信連買4日 | 券資比0.03↓低 | 使用率0%↓,70.0,券資比0.03↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",60.1,觀察股,36.25,
6669,64.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",59.8,觀察股,5315.0,
2615,60.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.01↓低 | 使用率2%↓,70.0,券資比0.01↓低 | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",59.6,觀察股,83.6,📰 正面 萬海首季獲利年減12% 每股盈餘2.73…
2412,60.0,MA多頭 | MACD↑ | RSI=50,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資連買5日 | 投信連買3日 | 券資比0.04↓低 | 融資-19.3%↓ | 使用率0%↓,55.0,券資比0.04↓低 | 融資-19.3%↓ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",58.0,觀察股,141.0,📰 正面 AI翻轉電信股！電信3雄搶攻AIDC新商…
2603,50.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.02↓低 | 使用率3%↓,70.0,券資比0.02↓低 | 使用率3%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",54.5,觀察股,200.0,
2002,64.0,MA多頭 | MACD↑ | RSI=60,22.0,持續配息,50.0,無重大訊息,65.8,外資連買5日 | 投信賣超 | 券資比0.00↓低 | 使用率1%↓,70.0,券資比0.00↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",54.1,觀察股,19.0,📰 正面 中鋼上半年獲利轉盈 法人對後市營運評價維…
1590,54.0,MA多頭 | MACD↑ | RSI=49,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資連買3日 | 投信賣超 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",54.1,觀察股,1365.0,📰 正面 亞德客-KY第2季EPS16.55元創新…
2354,45.0,MA多頭 | MACD↑ | RSI=38,45.0,持續配息 | 營收動能,50.0,無重大訊息,68.8,外資買超 | 投信連買3日 | 券資比0.00↓低 | 使用率7%↓,70.0,券資比0.00↓低 | 使用率7%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",54.1,觀察股,54.0,
6505,60.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.06↓低 | 使用率1%↓,70.0,券資比0.06↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",52.8,觀察股,74.6,📰 正面 【台塑四寶換車潮？1】台塑化狂飆近8成！…
2357,60.0,MA多頭 | MACD↑ | RSI=67,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率1%↓,70.0,券資比0.01↓低 | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",52.8,觀察股,735.0,📰 正面 【買進 – 華碩(2357) 】上修展望…
2395,60.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,56.0,外資賣超 | 投信連買5日 | 券資比0.01↓低 | 融資+13.8% | 使用率1%↓,80.0,券資比0.01↓低 | 融資+13.8% | 使用率1%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",52.5,觀察股,556.0,📰 正面 輝達晶片登月，研華 (2395) 工業電…
5880,35.0,MA多頭 | MACD↑ | RSI=82,30.0,持續配息 | 營收動能,50.0,無重大訊息,77.8,外資連買4日 | 投信連買3日 | 券資比0.00↓低 | 使用率0%↓,70.0,券資比0.00↓低 | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",51.2,觀察股,25.95,📰 正面 〈合庫金股東會〉總資產破5.38兆！EP…
2609,49.0,MA多頭 | MACD↑ | RSI=49,45.0,持續配息 | 營收動能,50.0,無重大訊息,56.8,外資買超 | 投信賣超 | 券資比0.01↓低 | 使用率4%↓,70.0,券資比0.01↓低 | 使用率4%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",51.1,觀察股,50.7,
1326,35.0,MA多頭 | RSI=47,37.0,持續配息 | 營收動能,50.0,無重大訊息,71.8,外資買超 | 投信買超 | 券資比0.02↓低 | 使用率2%↓,70.0,券資比0.02↓低 | 使用率2%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",50.5,觀察股,60.9,
2207,39.0,MA多頭 | MACD↑ | RSI=77,37.0,持續配息 | 營收動能,50.0,無重大訊息,65.8,外資買超 | 投信買超 | 券資比0.00↓低 | 融資-22.2%↓ | 使用率0%↓,55.0,券資比0.00↓低 | 融資-22.2%↓ | 使用率0%↓,,"🐻 大盤跌破季線
🌐 外資期貨-82,255口 🔴 偏空｜VIX 18.78 低波動｜Fed 3.8%短率降",49.6,觀察股,500.0,📰 正面 營收速報》併購效應 和泰車營收創新高 -…
